session_date,time,year,width,width_atr,n,threshold
2012-12-11,2012-12-11 11:51:00-05:00,2012,2.5,2.2222222222222223,15,2.5
2012-12-14,2012-12-14 10:29:00-05:00,2012,5.5,2.4858757062146895,15,2.5
2012-12-14,2012-12-14 13:04:00-05:00,2012,2.5,2.469135802469136,15,2.5
2012-12-14,2012-12-14 14:00:00-05:00,2012,2.0,2.162162162162162,15,2.5
2012-12-17,2012-12-17 10:01:00-05:00,2012,6.5,2.139917695473251,15,2.5
2012-12-17,2012-12-17 10:48:00-05:00,2012,3.5,2.0289855072463765,15,2.5
2012-12-18,2012-12-18 11:34:00-05:00,2012,3.25,2.5,15,2.5
2012-12-19,2012-12-19 11:21:00-05:00,2012,3.0,2.2018348623853212,15,2.5
2012-12-20,2012-12-20 12:06:00-05:00,2012,2.5,2.150537634408602,15,2.5
2012-12-21,2012-12-21 09:49:00-05:00,2012,8.0,2.471042471042471,15,2.5
2012-12-21,2012-12-21 12:31:00-05:00,2012,2.75,2.3157894736842106,15,2.5
2012-12-24,2012-12-24 10:08:00-05:00,2012,3.25,2.4074074074074074,15,2.5
2012-12-26,2012-12-26 12:48:00-05:00,2012,3.0,2.3529411764705883,15,2.5
2012-12-28,2012-12-28 11:00:00-05:00,2012,6.5,2.44131455399061,15,2.5
2012-12-31,2012-12-31 10:23:00-05:00,2012,5.0,2.366863905325444,15,2.5
2012-12-31,2012-12-31 11:20:00-05:00,2012,4.75,2.087912087912088,15,2.5
2013-01-02,2013-01-02 10:18:00-05:00,2013,6.75,2.488479262672811,15,2.5
2013-01-02,2013-01-02 11:42:00-05:00,2013,3.25,2.3423423423423424,15,2.5
2013-01-07,2013-01-07 10:40:00-05:00,2013,3.5,2.413793103448276,15,2.5
2013-01-08,2013-01-08 10:12:00-05:00,2013,5.0,2.484472049689441,15,2.5
2013-01-10,2013-01-10 10:00:00-05:00,2013,5.25,2.359550561797753,15,2.5
2013-01-10,2013-01-10 10:47:00-05:00,2013,4.75,2.4516129032258065,15,2.5
2013-01-11,2013-01-11 10:12:00-05:00,2013,3.75,2.4390243902439024,15,2.5
2013-01-11,2013-01-11 12:06:00-05:00,2013,2.0,2.5,15,2.5
2013-01-14,2013-01-14 10:16:00-05:00,2013,3.75,2.380952380952381,15,2.5
2013-01-15,2013-01-15 10:00:00-05:00,2013,5.0,2.209944751381215,15,2.5
2013-01-17,2013-01-17 10:09:00-05:00,2013,4.25,2.4817518248175183,15,2.5
2013-01-18,2013-01-18 10:44:00-05:00,2013,2.5,2.127659574468085,15,2.5
2013-01-18,2013-01-18 11:42:00-05:00,2013,2.0,2.0253164556962022,15,2.5
2013-01-22,2013-01-22 09:54:00-05:00,2013,4.5,2.4324324324324325,15,2.5
2013-01-24,2013-01-24 10:36:00-05:00,2013,4.0,2.4615384615384617,15,2.5
2013-01-24,2013-01-24 12:53:00-05:00,2013,2.5,2.298850574712644,15,2.5
2013-01-24,2013-01-24 14:48:00-05:00,2013,2.5,2.5,15,2.5
2013-01-28,2013-01-28 09:53:00-05:00,2013,4.75,2.4836601307189543,15,2.5
2013-01-28,2013-01-28 11:14:00-05:00,2013,3.5,2.5,15,2.5
2013-01-29,2013-01-29 11:00:00-05:00,2013,3.25,2.1487603305785123,15,2.5
2013-01-29,2013-01-29 11:55:00-05:00,2013,2.25,2.307692307692308,15,2.5
2013-02-01,2013-02-01 10:22:00-05:00,2013,4.0,2.2857142857142856,15,2.5
2013-02-01,2013-02-01 11:14:00-05:00,2013,2.75,2.0754716981132075,15,2.5
2013-02-01,2013-02-01 13:21:00-05:00,2013,2.25,2.5,15,2.5
2013-02-04,2013-02-04 10:17:00-05:00,2013,5.5,2.5,15,2.5
2013-02-06,2013-02-06 10:16:00-05:00,2013,5.0,2.469135802469136,15,2.5
2013-02-06,2013-02-06 11:31:00-05:00,2013,3.5,2.5,15,2.5
2013-02-07,2013-02-07 10:40:00-05:00,2013,5.5,2.21105527638191,15,2.5
2013-02-07,2013-02-07 11:23:00-05:00,2013,2.75,2.365591397849462,15,2.5
2013-02-07,2013-02-07 12:49:00-05:00,2013,2.25,2.307692307692308,15,2.5
2013-02-11,2013-02-11 10:13:00-05:00,2013,4.0,2.406015037593985,15,2.5
2013-02-11,2013-02-11 10:59:00-05:00,2013,2.75,2.2,15,2.5
2013-02-12,2013-02-12 09:50:00-05:00,2013,4.25,2.2972972972972974,15,2.5
2013-02-12,2013-02-12 10:56:00-05:00,2013,3.5,2.413793103448276,15,2.5
2013-02-13,2013-02-13 10:14:00-05:00,2013,5.0,2.3952095808383236,15,2.5
2013-02-19,2013-02-19 10:04:00-05:00,2013,4.0,2.388059701492537,15,2.5
2013-02-21,2013-02-21 10:18:00-05:00,2013,5.5,2.4719101123595504,15,2.5
2013-02-25,2013-02-25 09:49:00-05:00,2013,5.25,2.4561403508771926,15,2.5
2013-02-25,2013-02-25 11:07:00-05:00,2013,4.5,2.2085889570552144,15,2.5
2013-03-01,2013-03-01 12:47:00-05:00,2013,3.5,2.393162393162393,15,2.5
2013-03-01,2013-03-01 14:18:00-05:00,2013,2.0,2.0779220779220777,15,2.5
2013-03-04,2013-03-04 11:46:00-05:00,2013,3.0,2.5,15,2.5
2013-03-11,2013-03-11 10:09:00-04:00,2013,3.25,2.429906542056075,15,2.5
2013-03-12,2013-03-12 10:33:00-04:00,2013,2.5,2.150537634408602,15,2.5
2013-03-12,2013-03-12 13:10:00-04:00,2013,2.0,2.2222222222222223,15,2.5
2013-03-13,2013-03-13 09:58:00-04:00,2013,4.75,2.435897435897436,15,2.5
2013-03-13,2013-03-13 11:00:00-04:00,2013,2.25,2.0224719101123596,15,2.5
2013-03-13,2013-03-13 11:45:00-04:00,2013,2.25,2.5,15,2.5
2013-03-14,2013-03-14 10:41:00-04:00,2013,2.5,1.9047619047619047,15,2.5
2013-03-15,2013-03-15 09:53:00-04:00,2013,3.25,2.4761904761904763,15,2.5
2013-03-15,2013-03-15 10:35:00-04:00,2013,2.25,2.4,15,2.5
2013-03-15,2013-03-15 13:11:00-04:00,2013,1.0,1.9512195121951221,15,2.5
2013-03-18,2013-03-18 11:02:00-04:00,2013,3.5,2.456140350877193,15,2.5
2013-03-19,2013-03-19 10:20:00-04:00,2013,3.0,2.2857142857142856,15,2.5
2013-03-19,2013-03-19 11:05:00-04:00,2013,3.75,2.2388059701492535,15,2.5
2013-03-20,2013-03-20 10:52:00-04:00,2013,3.75,2.380952380952381,15,2.5
2013-03-21,2013-03-21 10:00:00-04:00,2013,4.25,2.328767123287671,15,2.5
2013-03-22,2013-03-22 09:59:00-04:00,2013,4.0,2.5,15,2.5
2013-03-22,2013-03-22 10:39:00-04:00,2013,2.25,2.3376623376623376,15,2.5
2013-03-22,2013-03-22 11:55:00-04:00,2013,2.25,2.3376623376623376,15,2.5
2013-03-25,2013-03-25 11:48:00-04:00,2013,3.25,2.2033898305084745,15,2.5
2013-03-26,2013-03-26 11:06:00-04:00,2013,3.75,2.290076335877863,15,2.5
2013-03-26,2013-03-26 12:09:00-04:00,2013,2.25,2.307692307692308,15,2.5
2013-03-27,2013-03-27 10:55:00-04:00,2013,3.0,2.2641509433962264,15,2.5
2013-03-27,2013-03-27 11:51:00-04:00,2013,2.5,2.5,15,2.5
2013-03-28,2013-03-28 10:01:00-04:00,2013,3.5,2.258064516129032,15,2.5
2013-04-01,2013-04-01 10:18:00-04:00,2013,5.0,2.2727272727272725,15,2.5
2013-04-01,2013-04-01 12:45:00-04:00,2013,2.0,2.2535211267605635,15,2.5
2013-04-01,2013-04-01 13:24:00-04:00,2013,1.5,2.5,15,2.5
2013-04-02,2013-04-02 11:03:00-04:00,2013,3.0,2.2857142857142856,15,2.5
2013-04-02,2013-04-02 13:01:00-04:00,2013,1.25,2.173913043478261,15,2.5
2013-04-03,2013-04-03 10:20:00-04:00,2013,4.0,2.4806201550387597,15,2.5
2013-04-03,2013-04-03 11:43:00-04:00,2013,2.25,2.25,15,2.5
2013-04-03,2013-04-03 13:05:00-04:00,2013,2.25,2.25,15,2.5
2013-04-04,2013-04-04 09:58:00-04:00,2013,5.0,2.3529411764705883,15,2.5
2013-04-05,2013-04-05 11:41:00-04:00,2013,2.25,2.3376623376623376,15,2.5
2013-04-08,2013-04-08 11:43:00-04:00,2013,2.75,2.365591397849462,15,2.5
2013-04-08,2013-04-08 12:53:00-04:00,2013,1.5,2.222222222222222,15,2.5
2013-04-08,2013-04-08 14:32:00-04:00,2013,1.75,2.456140350877193,15,2.5
2013-04-09,2013-04-09 11:06:00-04:00,2013,3.5,2.5,15,2.5
2013-04-11,2013-04-11 10:54:00-04:00,2013,3.25,2.1666666666666665,15,2.5
2013-04-11,2013-04-11 12:20:00-04:00,2013,2.25,2.307692307692308,15,2.5
2013-04-12,2013-04-12 11:04:00-04:00,2013,4.25,2.361111111111111,15,2.5
2013-04-12,2013-04-12 13:35:00-04:00,2013,1.75,2.295081967213115,15,2.5
2013-04-15,2013-04-15 10:36:00-04:00,2013,5.0,2.5,15,2.5
2013-04-16,2013-04-16 12:19:00-04:00,2013,3.0,2.4489795918367343,15,2.5
2013-04-17,2013-04-17 13:20:00-04:00,2013,4.5,2.368421052631579,15,2.5
2013-04-18,2013-04-18 14:40:00-04:00,2013,4.25,2.463768115942029,15,2.5
2013-04-19,2013-04-19 12:10:00-04:00,2013,3.25,2.2033898305084745,15,2.5
2013-04-19,2013-04-19 14:24:00-04:00,2013,3.0,2.3300970873786406,15,2.5
2013-04-22,2013-04-22 10:38:00-04:00,2013,7.0,2.3236514522821574,15,2.5
2013-04-22,2013-04-22 12:24:00-04:00,2013,3.75,2.479338842975207,15,2.5
2013-04-23,2013-04-23 10:30:00-04:00,2013,4.0,2.3703703703703702,15,2.5
2013-04-24,2013-04-24 10:23:00-04:00,2013,7.0,2.2857142857142856,15,2.5
2013-04-25,2013-04-25 10:03:00-04:00,2013,5.75,2.4864864864864864,15,2.5
2013-04-25,2013-04-25 12:42:00-04:00,2013,2.25,2.4657534246575343,15,2.5
2013-04-26,2013-04-26 09:49:00-04:00,2013,5.75,2.311557788944724,15,2.5
2013-04-26,2013-04-26 11:16:00-04:00,2013,3.75,2.1739130434782608,15,2.5
2013-04-29,2013-04-29 10:17:00-04:00,2013,3.75,2.3076923076923075,15,2.5
2013-04-29,2013-04-29 10:55:00-04:00,2013,3.0,2.4,15,2.5
2013-04-30,2013-04-30 10:22:00-04:00,2013,4.5,2.4161073825503356,15,2.5
2013-04-30,2013-04-30 11:02:00-04:00,2013,3.5,2.3333333333333335,15,2.5
2013-05-01,2013-05-01 10:30:00-04:00,2013,4.0,2.318840579710145,15,2.5
2013-05-01,2013-05-01 12:50:00-04:00,2013,1.75,2.456140350877193,15,2.5
2013-05-02,2013-05-02 09:50:00-04:00,2013,6.75,2.378854625550661,15,2.5
2013-05-02,2013-05-02 10:54:00-04:00,2013,3.75,2.4193548387096775,15,2.5
2013-05-02,2013-05-02 11:42:00-04:00,2013,2.0,2.388059701492537,15,2.5
2013-05-03,2013-05-03 10:21:00-04:00,2013,4.0,2.5,15,2.5
2013-05-03,2013-05-03 11:02:00-04:00,2013,2.5,2.4096385542168672,15,2.5
2013-05-03,2013-05-03 12:10:00-04:00,2013,1.5,2.3529411764705883,15,2.5
2013-05-03,2013-05-03 13:42:00-04:00,2013,1.75,2.3333333333333335,15,2.5
2013-05-06,2013-05-06 10:24:00-04:00,2013,3.25,2.4074074074074074,15,2.5
2013-05-06,2013-05-06 11:30:00-04:00,2013,2.25,2.4657534246575343,15,2.5
2013-05-06,2013-05-06 12:36:00-04:00,2013,1.25,1.639344262295082,15,2.5
2013-05-07,2013-05-07 10:00:00-04:00,2013,3.5,2.08955223880597,15,2.5
2013-05-07,2013-05-07 12:54:00-04:00,2013,2.25,2.4657534246575343,15,2.5
2013-05-08,2013-05-08 10:58:00-04:00,2013,2.75,2.4719101123595504,15,2.5
2013-05-08,2013-05-08 11:37:00-04:00,2013,1.5,2.222222222222222,15,2.5
2013-05-08,2013-05-08 13:13:00-04:00,2013,1.5,2.5,15,2.5
2013-05-09,2013-05-09 10:21:00-04:00,2013,4.25,2.446043165467626,15,2.5
2013-05-09,2013-05-09 11:56:00-04:00,2013,2.0,2.4242424242424243,15,2.5
2013-05-09,2013-05-09 13:20:00-04:00,2013,2.25,2.3376623376623376,15,2.5
2013-05-09,2013-05-09 14:24:00-04:00,2013,1.5,1.8461538461538463,15,2.5
2013-05-10,2013-05-10 10:14:00-04:00,2013,3.75,2.097902097902098,15,2.5
2013-05-10,2013-05-10 13:03:00-04:00,2013,2.75,2.4719101123595504,15,2.5
2013-05-13,2013-05-13 09:49:00-04:00,2013,3.75,2.3076923076923075,15,2.5
2013-05-13,2013-05-13 10:47:00-04:00,2013,2.75,2.291666666666667,15,2.5
2013-05-13,2013-05-13 12:17:00-04:00,2013,1.75,2.5,15,2.5
2013-05-14,2013-05-14 10:04:00-04:00,2013,3.5,2.393162393162393,15,2.5
2013-05-14,2013-05-14 12:04:00-04:00,2013,1.75,1.842105263157895,15,2.5
2013-05-15,2013-05-15 09:53:00-04:00,2013,4.5,2.1818181818181817,15,2.5
2013-05-16,2013-05-16 14:29:00-04:00,2013,2.5,2.061855670103093,15,2.5
2013-05-17,2013-05-17 10:10:00-04:00,2013,5.25,2.5,15,2.5
2013-05-20,2013-05-20 09:49:00-04:00,2013,5.0,2.469135802469136,15,2.5
2013-05-21,2013-05-21 10:00:00-04:00,2013,4.5,2.4489795918367347,15,2.5
2013-05-21,2013-05-21 11:45:00-04:00,2013,2.75,2.0370370370370368,15,2.5
2013-05-22,2013-05-22 10:50:00-04:00,2013,9.0,2.3376623376623376,15,2.5
2013-05-23,2013-05-23 11:21:00-04:00,2013,4.5,2.4,15,2.5
2013-05-24,2013-05-24 10:22:00-04:00,2013,5.75,2.4468085106382977,15,2.5
2013-05-28,2013-05-28 10:18:00-04:00,2013,5.25,2.4852071005917162,15,2.5
2013-05-29,2013-05-29 09:56:00-04:00,2013,6.0,2.341463414634146,15,2.5
2013-05-30,2013-05-30 10:03:00-04:00,2013,5.0,2.3391812865497075,15,2.5
2013-05-31,2013-05-31 10:22:00-04:00,2013,4.75,2.4203821656050954,15,2.5
2013-06-03,2013-06-03 11:59:00-04:00,2013,4.75,2.5,15,2.5
2013-06-04,2013-06-04 09:49:00-04:00,2013,4.5,2.0224719101123596,15,2.5
2013-06-05,2013-06-05 11:26:00-04:00,2013,3.75,2.142857142857143,15,2.5
2013-06-06,2013-06-06 09:49:00-04:00,2013,6.25,2.5,15,2.5
2013-06-07,2013-06-07 10:33:00-04:00,2013,4.75,2.3170731707317076,15,2.5
2013-06-10,2013-06-10 10:14:00-04:00,2013,6.25,2.4390243902439024,15,2.5
2013-06-10,2013-06-10 11:14:00-04:00,2013,3.5,2.1538461538461537,15,2.5
2013-06-11,2013-06-11 10:45:00-04:00,2013,4.25,2.4285714285714284,15,2.5
2013-06-12,2013-06-12 10:17:00-04:00,2013,6.0,2.388059701492537,15,2.5
2013-06-13,2013-06-13 11:18:00-04:00,2013,4.25,2.328767123287671,15,2.5
2013-06-13,2013-06-13 12:30:00-04:00,2013,2.0,2.2535211267605635,15,2.5
2013-06-13,2013-06-13 13:34:00-04:00,2013,2.25,2.5,15,2.5
2013-06-13,2013-06-13 14:16:00-04:00,2013,2.25,2.1686746987951806,15,2.5
2013-06-14,2013-06-14 10:20:00-04:00,2013,4.0,2.2857142857142856,15,2.5
2013-06-17,2013-06-17 10:22:00-04:00,2013,4.0,2.1052631578947367,15,2.5
2013-06-18,2013-06-18 10:12:00-04:00,2013,5.0,2.4096385542168672,15,2.5
2013-06-19,2013-06-19 10:16:00-04:00,2013,3.5,2.31404958677686,15,2.5
2013-06-20,2013-06-20 10:01:00-04:00,2013,6.0,2.2857142857142856,15,2.5
2013-06-20,2013-06-20 12:05:00-04:00,2013,3.5,1.9444444444444444,15,2.5
2013-06-21,2013-06-21 10:31:00-04:00,2013,4.75,2.4203821656050954,15,2.5
2013-06-24,2013-06-24 12:19:00-04:00,2013,4.75,2.2093023255813953,15,2.5
2013-06-25,2013-06-25 10:30:00-04:00,2013,7.0,2.5,15,2.5
2013-06-26,2013-06-26 11:36:00-04:00,2013,4.0,2.2535211267605635,15,2.5
2013-06-27,2013-06-27 11:38:00-04:00,2013,2.75,2.417582417582418,15,2.5
2013-06-28,2013-06-28 10:27:00-04:00,2013,4.5,2.3376623376623376,15,2.5
2013-06-28,2013-06-28 11:19:00-04:00,2013,4.0,2.269503546099291,15,2.5
2013-06-28,2013-06-28 12:49:00-04:00,2013,3.25,2.241379310344828,15,2.5
2013-07-01,2013-07-01 09:49:00-04:00,2013,5.5,2.3280423280423284,15,2.5
2013-07-01,2013-07-01 10:23:00-04:00,2013,3.5,2.258064516129032,15,2.5
2013-07-02,2013-07-02 11:17:00-04:00,2013,2.75,1.9469026548672566,15,2.5
2013-07-05,2013-07-05 10:54:00-04:00,2013,5.25,2.346368715083799,15,2.5
2013-07-08,2013-07-08 11:38:00-04:00,2013,2.75,2.0370370370370368,15,2.5
2013-07-09,2013-07-09 10:58:00-04:00,2013,3.75,2.5,15,2.5
2013-07-10,2013-07-10 10:10:00-04:00,2013,3.75,2.4193548387096775,15,2.5
2013-07-11,2013-07-11 10:02:00-04:00,2013,3.25,2.241379310344828,15,2.5
2013-07-11,2013-07-11 11:06:00-04:00,2013,3.25,2.5,15,2.5
2013-07-11,2013-07-11 12:14:00-04:00,2013,2.25,2.5,15,2.5
2013-07-12,2013-07-12 10:13:00-04:00,2013,3.75,2.4,15,2.5
2013-07-15,2013-07-15 10:53:00-04:00,2013,2.0,2.318840579710145,15,2.5
2013-07-15,2013-07-15 11:52:00-04:00,2013,1.75,2.1875,15,2.5
2013-07-16,2013-07-16 09:49:00-04:00,2013,3.0,2.0168067226890756,15,2.5
2013-07-17,2013-07-17 10:05:00-04:00,2013,3.75,2.18978102189781,15,2.5
2013-07-19,2013-07-19 10:48:00-04:00,2013,3.5,2.5,15,2.5
2013-07-22,2013-07-22 09:59:00-04:00,2013,5.0,2.4242424242424243,15,2.5
2013-07-23,2013-07-23 09:49:00-04:00,2013,3.75,2.3255813953488373,15,2.5
2013-07-23,2013-07-23 12:52:00-04:00,2013,1.25,2.0833333333333335,15,2.5
2013-07-24,2013-07-24 11:50:00-04:00,2013,2.5,2.380952380952381,15,2.5
2013-07-25,2013-07-25 10:15:00-04:00,2013,3.5,2.24,15,2.5
2013-07-26,2013-07-26 10:18:00-04:00,2013,4.25,2.4285714285714284,15,2.5
2013-07-26,2013-07-26 12:48:00-04:00,2013,1.75,2.295081967213115,15,2.5
2013-07-29,2013-07-29 10:05:00-04:00,2013,3.75,2.158273381294964,15,2.5
2013-07-30,2013-07-30 09:49:00-04:00,2013,4.25,2.463768115942029,15,2.5
2013-07-30,2013-07-30 12:04:00-04:00,2013,2.25,2.4324324324324325,15,2.5
2013-07-31,2013-07-31 09:49:00-04:00,2013,4.5,2.4,15,2.5
2013-08-01,2013-08-01 11:12:00-04:00,2013,3.0,2.4742268041237114,15,2.5
2013-08-01,2013-08-01 12:58:00-04:00,2013,1.75,2.456140350877193,15,2.5
2013-08-02,2013-08-02 10:06:00-04:00,2013,3.75,2.362204724409449,15,2.5
2013-08-02,2013-08-02 11:43:00-04:00,2013,2.0,2.4242424242424243,15,2.5
2013-08-02,2013-08-02 12:48:00-04:00,2013,1.25,2.0,15,2.5
2013-08-05,2013-08-05 10:06:00-04:00,2013,3.0,2.0869565217391304,15,2.5
2013-08-06,2013-08-06 13:33:00-04:00,2013,1.25,2.439024390243903,15,2.5
2013-08-07,2013-08-07 12:53:00-04:00,2013,2.75,2.4444444444444446,15,2.5
2013-08-08,2013-08-08 11:46:00-04:00,2013,3.0,2.4742268041237114,15,2.5
2013-08-08,2013-08-08 14:27:00-04:00,2013,2.25,2.4657534246575343,15,2.5
2013-08-09,2013-08-09 10:38:00-04:00,2013,4.25,2.5,15,2.5
2013-08-09,2013-08-09 11:46:00-04:00,2013,2.5,2.0408163265306123,15,2.5
2013-08-09,2013-08-09 13:41:00-04:00,2013,2.0,2.5,15,2.5
2013-08-12,2013-08-12 10:33:00-04:00,2013,3.25,2.3008849557522124,15,2.5
2013-08-13,2013-08-13 11:16:00-04:00,2013,4.0,2.5,15,2.5
2013-08-13,2013-08-13 11:57:00-04:00,2013,2.0,2.191780821917808,15,2.5
2013-08-14,2013-08-14 11:10:00-04:00,2013,3.5,2.413793103448276,15,2.5
2013-08-14,2013-08-14 12:53:00-04:00,2013,2.25,2.2222222222222223,15,2.5
2013-08-15,2013-08-15 10:05:00-04:00,2013,5.25,2.048780487804878,15,2.5
2013-08-15,2013-08-15 13:31:00-04:00,2013,4.5,2.368421052631579,15,2.5
2013-08-16,2013-08-16 11:01:00-04:00,2013,3.25,2.429906542056075,15,2.5
2013-08-19,2013-08-19 10:16:00-04:00,2013,4.25,2.4113475177304964,15,2.5
2013-08-20,2013-08-20 09:55:00-04:00,2013,5.0,2.3255813953488373,15,2.5
2013-08-21,2013-08-21 10:54:00-04:00,2013,3.75,2.479338842975207,15,2.5
2013-08-22,2013-08-22 10:08:00-04:00,2013,5.25,2.4,15,2.5
2013-08-23,2013-08-23 10:48:00-04:00,2013,4.75,2.2754491017964074,15,2.5
2013-08-26,2013-08-26 10:23:00-04:00,2013,3.75,2.4,15,2.5
2013-08-27,2013-08-27 11:58:00-04:00,2013,4.25,2.463768115942029,15,2.5
2013-08-27,2013-08-27 13:15:00-04:00,2013,3.5,2.4347826086956523,15,2.5
2013-08-28,2013-08-28 09:53:00-04:00,2013,5.25,2.210526315789474,15,2.5
2013-08-28,2013-08-28 10:50:00-04:00,2013,4.5,2.5,15,2.5
2013-08-29,2013-08-29 10:06:00-04:00,2013,5.25,2.307692307692308,15,2.5
2013-08-30,2013-08-30 10:18:00-04:00,2013,5.0,2.3952095808383236,15,2.5
2013-09-03,2013-09-03 09:49:00-04:00,2013,6.0,2.2429906542056077,15,2.5
2013-09-03,2013-09-03 11:04:00-04:00,2013,4.0,2.5,15,2.5
2013-09-03,2013-09-03 11:44:00-04:00,2013,5.25,2.4852071005917162,15,2.5
2013-09-04,2013-09-04 10:33:00-04:00,2013,2.75,2.2448979591836733,15,2.5
2013-09-05,2013-09-05 10:20:00-04:00,2013,4.75,2.4675324675324677,15,2.5
2013-09-06,2013-09-06 10:01:00-04:00,2013,9.0,2.271293375394322,15,2.5
2013-09-06,2013-09-06 11:31:00-04:00,2013,3.0,2.0338983050847457,15,2.5
2013-09-09,2013-09-09 10:33:00-04:00,2013,3.5,2.0437956204379564,15,2.5
2013-09-10,2013-09-10 09:50:00-04:00,2013,5.5,2.4858757062146895,15,2.5
2013-09-11,2013-09-11 09:50:00-04:00,2013,5.25,2.4705882352941178,15,2.5
2013-09-12,2013-09-12 12:51:00-04:00,2013,1.75,2.413793103448276,15,2.5
2013-09-13,2013-09-13 09:51:00-04:00,2013,4.75,2.4516129032258065,15,2.5
2013-09-13,2013-09-13 10:57:00-04:00,2013,3.0,2.2429906542056077,15,2.5
2013-09-16,2013-09-16 10:19:00-04:00,2013,3.5,1.9047619047619049,15,2.5
2013-09-16,2013-09-16 11:19:00-04:00,2013,2.75,2.365591397849462,15,2.5
2013-09-16,2013-09-16 11:59:00-04:00,2013,2.0,2.4615384615384617,15,2.5
2013-09-17,2013-09-17 09:49:00-04:00,2013,4.5,2.3376623376623376,15,2.5
2013-09-18,2013-09-18 09:57:00-04:00,2013,4.0,2.4242424242424243,15,2.5
2013-09-18,2013-09-18 10:50:00-04:00,2013,3.0,2.222222222222222,15,2.5
2013-09-19,2013-09-19 10:52:00-04:00,2013,3.0,2.2018348623853212,15,2.5
2013-09-19,2013-09-19 12:20:00-04:00,2013,2.5,2.380952380952381,15,2.5
2013-09-23,2013-09-23 10:42:00-04:00,2013,3.75,2.2388059701492535,15,2.5
2013-09-23,2013-09-23 12:25:00-04:00,2013,3.0,2.3529411764705883,15,2.5
2013-09-23,2013-09-23 14:39:00-04:00,2013,2.5,2.197802197802198,15,2.5
2013-09-24,2013-09-24 11:08:00-04:00,2013,2.5,2.2222222222222223,15,2.5
2013-09-25,2013-09-25 11:01:00-04:00,2013,3.25,2.5,15,2.5
2013-09-25,2013-09-25 14:28:00-04:00,2013,4.5,2.2222222222222223,15,2.5
2013-09-26,2013-09-26 10:26:00-04:00,2013,3.0,2.3300970873786406,15,2.5
2013-09-26,2013-09-26 11:38:00-04:00,2013,3.75,2.4193548387096775,15,2.5
2013-09-27,2013-09-27 09:49:00-04:00,2013,6.75,2.1011673151750974,15,2.5
2013-09-27,2013-09-27 10:49:00-04:00,2013,3.0,2.1238938053097343,15,2.5
2013-09-30,2013-09-30 10:57:00-04:00,2013,4.0,2.3703703703703702,15,2.5
2013-09-30,2013-09-30 13:52:00-04:00,2013,4.0,2.4615384615384617,15,2.5
2013-10-01,2013-10-01 10:52:00-04:00,2013,3.75,2.4193548387096775,15,2.5
2013-10-02,2013-10-02 10:51:00-04:00,2013,3.25,2.0,15,2.5
2013-10-03,2013-10-03 10:16:00-04:00,2013,5.75,2.4864864864864864,15,2.5
2013-10-03,2013-10-03 13:16:00-04:00,2013,4.75,2.5,15,2.5
2013-10-03,2013-10-03 14:41:00-04:00,2013,8.25,2.4444444444444446,15,2.5
2013-10-04,2013-10-04 11:25:00-04:00,2013,4.5,2.384105960264901,15,2.5
2013-10-04,2013-10-04 12:59:00-04:00,2013,2.0,2.5,15,2.5
2013-10-07,2013-10-07 10:34:00-04:00,2013,4.75,2.3602484472049685,15,2.5
2013-10-08,2013-10-08 11:23:00-04:00,2013,5.0,2.173913043478261,15,2.5
2013-10-08,2013-10-08 12:15:00-04:00,2013,5.0,2.469135802469136,15,2.5
2013-10-09,2013-10-09 12:34:00-04:00,2013,4.5,2.368421052631579,15,2.5
2013-10-10,2013-10-10 10:08:00-04:00,2013,6.0,2.4489795918367343,15,2.5
2013-10-10,2013-10-10 11:16:00-04:00,2013,4.75,2.4836601307189543,15,2.5
2013-10-11,2013-10-11 11:12:00-04:00,2013,3.75,2.459016393442623,15,2.5
2013-10-11,2013-10-11 14:27:00-04:00,2013,2.0,2.5,15,2.5
2013-10-14,2013-10-14 10:20:00-04:00,2013,4.25,1.9540229885057472,15,2.5
2013-10-15,2013-10-15 10:22:00-04:00,2013,4.75,2.389937106918239,15,2.5
2013-10-16,2013-10-16 10:34:00-04:00,2013,4.5,2.142857142857143,15,2.5
2013-10-17,2013-10-17 12:01:00-04:00,2013,2.5,2.469135802469136,15,2.5
2013-10-17,2013-10-17 13:04:00-04:00,2013,2.25,2.3376623376623376,15,2.5
2013-10-18,2013-10-18 12:23:00-04:00,2013,2.25,2.4657534246575343,15,2.5
2013-10-21,2013-10-21 11:37:00-04:00,2013,3.0,2.4489795918367343,15,2.5
2013-10-22,2013-10-22 09:49:00-04:00,2013,5.0,2.23463687150838,15,2.5
2013-10-23,2013-10-23 11:41:00-04:00,2013,4.5,2.3225806451612905,15,2.5
2013-10-24,2013-10-24 09:56:00-04:00,2013,7.25,2.348178137651822,15,2.5
2013-10-25,2013-10-25 10:36:00-04:00,2013,5.0,2.4539877300613497,15,2.5
2013-10-25,2013-10-25 11:26:00-04:00,2013,4.5,2.4161073825503356,15,2.5
2013-10-28,2013-10-28 10:49:00-04:00,2013,4.0,2.406015037593985,15,2.5
2013-10-28,2013-10-28 11:43:00-04:00,2013,3.0,2.3300970873786406,15,2.5
2013-10-29,2013-10-29 10:57:00-04:00,2013,4.75,2.4675324675324677,15,2.5
2013-10-29,2013-10-29 12:18:00-04:00,2013,2.5,2.0833333333333335,15,2.5
2013-10-30,2013-10-30 10:20:00-04:00,2013,4.5,2.4324324324324325,15,2.5
