candidate,session_date,year,period,side,signal_ts,entry_ts,exit_ts,entry,exit,stop_points,target,exit_kind,gross_points,net_dollars
fixed_1p5r,2022-10-11,2022,Validation,long,2022-10-11 10:13:00-04:00,2022-10-11 10:14:00-04:00,2022-10-11 11:37:00-04:00,10831.0,10962.25,87.5,131.25pt,target,131.25,260.5
fixed_2r,2022-10-11,2022,Validation,long,2022-10-11 10:13:00-04:00,2022-10-11 10:14:00-04:00,2022-10-11 12:40:00-04:00,10831.0,11006.0,87.5,175.0pt,target,175.0,348.0
partial_midpoint_1p5r,2022-10-11,2022,Validation,long,2022-10-11 10:13:00-04:00,2022-10-11 10:14:00-04:00,2022-10-11 11:37:00-04:00,10831.0,,87.5,50% midpoint / 50% 1.5R,target / target,91.5625,181.125
timeboxed_1r_30m,2022-10-11,2022,Validation,long,2022-10-11 10:13:00-04:00,2022-10-11 10:14:00-04:00,2022-10-11 10:44:00-04:00,10831.0,10879.0,87.5,87.5pt,timebox,48.0,94.0
fixed_1r,2022-10-13,2022,Validation,short,2022-10-13 10:07:00-04:00,2022-10-13 10:08:00-04:00,2022-10-13 11:06:00-04:00,10626.0,10713.5,87.5,87.5pt,stop,-87.5,-177.0
fixed_1p5r,2022-10-13,2022,Validation,short,2022-10-13 10:07:00-04:00,2022-10-13 10:08:00-04:00,2022-10-13 11:06:00-04:00,10626.0,10713.5,87.5,131.25pt,stop,-87.5,-177.0
fixed_2r,2022-10-13,2022,Validation,short,2022-10-13 10:07:00-04:00,2022-10-13 10:08:00-04:00,2022-10-13 11:06:00-04:00,10626.0,10713.5,87.5,175.0pt,stop,-87.5,-177.0
partial_midpoint_1p5r,2022-10-13,2022,Validation,short,2022-10-13 10:07:00-04:00,2022-10-13 10:08:00-04:00,2022-10-13 11:06:00-04:00,10626.0,,87.5,50% midpoint / 50% 1.5R,stop / stop,-87.5,-177.0
timeboxed_1r_30m,2022-10-13,2022,Validation,short,2022-10-13 10:07:00-04:00,2022-10-13 10:08:00-04:00,2022-10-13 10:38:00-04:00,10626.0,10636.5,87.5,87.5pt,timebox,-10.5,-23.0
fixed_1r,2022-10-17,2022,Validation,short,2022-10-17 10:16:00-04:00,2022-10-17 10:17:00-04:00,2022-10-17 11:18:00-04:00,11110.25,11022.75,87.5,87.5pt,target,87.5,173.0
fixed_1p5r,2022-10-17,2022,Validation,short,2022-10-17 10:16:00-04:00,2022-10-17 10:17:00-04:00,2022-10-17 15:55:00-04:00,11110.25,11107.0,87.5,131.25pt,session_time,3.25,4.5
fixed_2r,2022-10-17,2022,Validation,short,2022-10-17 10:16:00-04:00,2022-10-17 10:17:00-04:00,2022-10-17 15:55:00-04:00,11110.25,11107.0,87.5,175.0pt,session_time,3.25,4.5
partial_midpoint_1p5r,2022-10-17,2022,Validation,short,2022-10-17 10:16:00-04:00,2022-10-17 10:17:00-04:00,2022-10-17 15:55:00-04:00,11110.25,,87.5,50% midpoint / 50% 1.5R,target / session_time,27.75,53.5
timeboxed_1r_30m,2022-10-17,2022,Validation,short,2022-10-17 10:16:00-04:00,2022-10-17 10:17:00-04:00,2022-10-17 10:47:00-04:00,11110.25,11093.25,87.5,87.5pt,timebox,17.0,32.0
fixed_1r,2022-10-19,2022,Validation,short,2022-10-19 10:17:00-04:00,2022-10-19 10:18:00-04:00,2022-10-19 12:45:00-04:00,11212.5,11125.0,87.5,87.5pt,target,87.5,173.0
fixed_1p5r,2022-10-19,2022,Validation,short,2022-10-19 10:17:00-04:00,2022-10-19 10:18:00-04:00,2022-10-19 13:04:00-04:00,11212.5,11081.25,87.5,131.25pt,target,131.25,260.5
fixed_2r,2022-10-19,2022,Validation,short,2022-10-19 10:17:00-04:00,2022-10-19 10:18:00-04:00,2022-10-19 15:55:00-04:00,11212.5,11136.0,87.5,175.0pt,session_time,76.5,151.0
partial_midpoint_1p5r,2022-10-19,2022,Validation,short,2022-10-19 10:17:00-04:00,2022-10-19 10:18:00-04:00,2022-10-19 13:04:00-04:00,11212.5,,87.5,50% midpoint / 50% 1.5R,target / target,91.0625,180.125
timeboxed_1r_30m,2022-10-19,2022,Validation,short,2022-10-19 10:17:00-04:00,2022-10-19 10:18:00-04:00,2022-10-19 10:48:00-04:00,11212.5,11231.25,87.5,87.5pt,timebox,-18.75,-39.5
fixed_1r,2022-10-20,2022,Validation,short,2022-10-20 12:07:00-04:00,2022-10-20 12:08:00-04:00,2022-10-20 13:06:00-04:00,11227.75,11140.25,87.5,87.5pt,target,87.5,173.0
fixed_1p5r,2022-10-20,2022,Validation,short,2022-10-20 12:07:00-04:00,2022-10-20 12:08:00-04:00,2022-10-20 13:48:00-04:00,11227.75,11096.5,87.5,131.25pt,target,131.25,260.5
fixed_2r,2022-10-20,2022,Validation,short,2022-10-20 12:07:00-04:00,2022-10-20 12:08:00-04:00,2022-10-20 14:24:00-04:00,11227.75,11052.75,87.5,175.0pt,target,175.0,348.0
partial_midpoint_1p5r,2022-10-20,2022,Validation,short,2022-10-20 12:07:00-04:00,2022-10-20 12:08:00-04:00,2022-10-20 13:48:00-04:00,11227.75,,87.5,50% midpoint / 50% 1.5R,target / target,99.3125,196.625
timeboxed_1r_30m,2022-10-20,2022,Validation,short,2022-10-20 12:07:00-04:00,2022-10-20 12:08:00-04:00,2022-10-20 12:38:00-04:00,11227.75,11166.5,87.5,87.5pt,timebox,61.25,120.5
fixed_1r,2022-10-21,2022,Validation,short,2022-10-21 10:02:00-04:00,2022-10-21 10:03:00-04:00,2022-10-21 11:01:00-04:00,11147.75,11060.25,87.5,87.5pt,target,87.5,173.0
fixed_1p5r,2022-10-21,2022,Validation,short,2022-10-21 10:02:00-04:00,2022-10-21 10:03:00-04:00,2022-10-21 12:01:00-04:00,11147.75,11235.25,87.5,131.25pt,stop,-87.5,-177.0
fixed_2r,2022-10-21,2022,Validation,short,2022-10-21 10:02:00-04:00,2022-10-21 10:03:00-04:00,2022-10-21 12:01:00-04:00,11147.75,11235.25,87.5,175.0pt,stop,-87.5,-177.0
partial_midpoint_1p5r,2022-10-21,2022,Validation,short,2022-10-21 10:02:00-04:00,2022-10-21 10:03:00-04:00,2022-10-21 12:01:00-04:00,11147.75,,87.5,50% midpoint / 50% 1.5R,target / stop,-7.625,-17.25
timeboxed_1r_30m,2022-10-21,2022,Validation,short,2022-10-21 10:02:00-04:00,2022-10-21 10:03:00-04:00,2022-10-21 10:33:00-04:00,11147.75,11117.75,87.5,87.5pt,timebox,30.0,58.0
fixed_1r,2022-10-24,2022,Validation,long,2022-10-24 10:35:00-04:00,2022-10-24 10:36:00-04:00,2022-10-24 11:36:00-04:00,11306.25,11393.75,87.5,87.5pt,target,87.5,173.0
fixed_1p5r,2022-10-24,2022,Validation,long,2022-10-24 10:35:00-04:00,2022-10-24 10:36:00-04:00,2022-10-24 12:18:00-04:00,11306.25,11437.5,87.5,131.25pt,target,131.25,260.5
fixed_2r,2022-10-24,2022,Validation,long,2022-10-24 10:35:00-04:00,2022-10-24 10:36:00-04:00,2022-10-24 14:57:00-04:00,11306.25,11481.25,87.5,175.0pt,target,175.0,348.0
partial_midpoint_1p5r,2022-10-24,2022,Validation,long,2022-10-24 10:35:00-04:00,2022-10-24 10:36:00-04:00,2022-10-24 12:18:00-04:00,11306.25,,87.5,50% midpoint / 50% 1.5R,target / target,94.125,186.25
timeboxed_1r_30m,2022-10-24,2022,Validation,long,2022-10-24 10:35:00-04:00,2022-10-24 10:36:00-04:00,2022-10-24 11:06:00-04:00,11306.25,11341.25,87.5,87.5pt,timebox,35.0,68.0
fixed_1r,2022-10-25,2022,Validation,short,2022-10-25 11:11:00-04:00,2022-10-25 11:12:00-04:00,2022-10-25 15:55:00-04:00,11654.25,11702.25,87.5,87.5pt,session_time,-48.0,-98.0
fixed_1p5r,2022-10-25,2022,Validation,short,2022-10-25 11:11:00-04:00,2022-10-25 11:12:00-04:00,2022-10-25 15:55:00-04:00,11654.25,11702.25,87.5,131.25pt,session_time,-48.0,-98.0
fixed_2r,2022-10-25,2022,Validation,short,2022-10-25 11:11:00-04:00,2022-10-25 11:12:00-04:00,2022-10-25 15:55:00-04:00,11654.25,11702.25,87.5,175.0pt,session_time,-48.0,-98.0
partial_midpoint_1p5r,2022-10-25,2022,Validation,short,2022-10-25 11:11:00-04:00,2022-10-25 11:12:00-04:00,2022-10-25 15:55:00-04:00,11654.25,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-48.0,-98.0
timeboxed_1r_30m,2022-10-25,2022,Validation,short,2022-10-25 11:11:00-04:00,2022-10-25 11:12:00-04:00,2022-10-25 11:42:00-04:00,11654.25,11684.25,87.5,87.5pt,timebox,-30.0,-62.0
fixed_1r,2022-10-26,2022,Validation,short,2022-10-26 10:01:00-04:00,2022-10-26 10:02:00-04:00,2022-10-26 10:38:00-04:00,11515.75,11603.25,87.5,87.5pt,stop,-87.5,-177.0
fixed_1p5r,2022-10-26,2022,Validation,short,2022-10-26 10:01:00-04:00,2022-10-26 10:02:00-04:00,2022-10-26 10:38:00-04:00,11515.75,11603.25,87.5,131.25pt,stop,-87.5,-177.0
fixed_2r,2022-10-26,2022,Validation,short,2022-10-26 10:01:00-04:00,2022-10-26 10:02:00-04:00,2022-10-26 10:38:00-04:00,11515.75,11603.25,87.5,175.0pt,stop,-87.5,-177.0
partial_midpoint_1p5r,2022-10-26,2022,Validation,short,2022-10-26 10:01:00-04:00,2022-10-26 10:02:00-04:00,2022-10-26 10:38:00-04:00,11515.75,,87.5,50% midpoint / 50% 1.5R,stop / stop,-87.5,-177.0
timeboxed_1r_30m,2022-10-26,2022,Validation,short,2022-10-26 10:01:00-04:00,2022-10-26 10:02:00-04:00,2022-10-26 10:32:00-04:00,11515.75,11575.0,87.5,87.5pt,timebox,-59.25,-120.5
fixed_1r,2022-10-27,2022,Validation,long,2022-10-27 12:30:00-04:00,2022-10-27 12:31:00-04:00,2022-10-27 15:55:00-04:00,11264.5,11224.0,87.5,87.5pt,session_time,-40.5,-83.0
fixed_1p5r,2022-10-27,2022,Validation,long,2022-10-27 12:30:00-04:00,2022-10-27 12:31:00-04:00,2022-10-27 15:55:00-04:00,11264.5,11224.0,87.5,131.25pt,session_time,-40.5,-83.0
fixed_2r,2022-10-27,2022,Validation,long,2022-10-27 12:30:00-04:00,2022-10-27 12:31:00-04:00,2022-10-27 15:55:00-04:00,11264.5,11224.0,87.5,175.0pt,session_time,-40.5,-83.0
partial_midpoint_1p5r,2022-10-27,2022,Validation,long,2022-10-27 12:30:00-04:00,2022-10-27 12:31:00-04:00,2022-10-27 15:55:00-04:00,11264.5,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-40.5,-83.0
timeboxed_1r_30m,2022-10-27,2022,Validation,long,2022-10-27 12:30:00-04:00,2022-10-27 12:31:00-04:00,2022-10-27 13:01:00-04:00,11264.5,11282.75,87.5,87.5pt,timebox,18.25,34.5
fixed_1r,2022-10-31,2022,Validation,long,2022-10-31 10:11:00-04:00,2022-10-31 10:12:00-04:00,2022-10-31 12:16:00-04:00,11420.75,11508.25,87.5,87.5pt,target,87.5,173.0
fixed_1p5r,2022-10-31,2022,Validation,long,2022-10-31 10:11:00-04:00,2022-10-31 10:12:00-04:00,2022-10-31 15:55:00-04:00,11420.75,11441.75,87.5,131.25pt,session_time,21.0,40.0
fixed_2r,2022-10-31,2022,Validation,long,2022-10-31 10:11:00-04:00,2022-10-31 10:12:00-04:00,2022-10-31 15:55:00-04:00,11420.75,11441.75,87.5,175.0pt,session_time,21.0,40.0
partial_midpoint_1p5r,2022-10-31,2022,Validation,long,2022-10-31 10:11:00-04:00,2022-10-31 10:12:00-04:00,2022-10-31 15:55:00-04:00,11420.75,,87.5,50% midpoint / 50% 1.5R,target / session_time,34.0,66.0
timeboxed_1r_30m,2022-10-31,2022,Validation,long,2022-10-31 10:11:00-04:00,2022-10-31 10:12:00-04:00,2022-10-31 10:42:00-04:00,11420.75,11401.0,87.5,87.5pt,timebox,-19.75,-41.5
fixed_1r,2022-11-02,2022,Validation,long,2022-11-02 10:18:00-04:00,2022-11-02 10:19:00-04:00,2022-11-02 14:00:00-04:00,11272.5,11360.0,87.5,87.5pt,target,87.5,173.0
fixed_1p5r,2022-11-02,2022,Validation,long,2022-11-02 10:18:00-04:00,2022-11-02 10:19:00-04:00,2022-11-02 14:01:00-04:00,11272.5,11403.75,87.5,131.25pt,target,131.25,260.5
fixed_2r,2022-11-02,2022,Validation,long,2022-11-02 10:18:00-04:00,2022-11-02 10:19:00-04:00,2022-11-02 14:30:00-04:00,11272.5,11447.5,87.5,175.0pt,target,175.0,348.0
partial_midpoint_1p5r,2022-11-02,2022,Validation,long,2022-11-02 10:18:00-04:00,2022-11-02 10:19:00-04:00,2022-11-02 14:01:00-04:00,11272.5,,87.5,50% midpoint / 50% 1.5R,target / target,82.4375,162.875
timeboxed_1r_30m,2022-11-02,2022,Validation,long,2022-11-02 10:18:00-04:00,2022-11-02 10:19:00-04:00,2022-11-02 10:49:00-04:00,11272.5,11272.5,87.5,87.5pt,timebox,0.0,-2.0
fixed_1r,2022-11-03,2022,Validation,long,2022-11-03 10:01:00-04:00,2022-11-03 10:02:00-04:00,2022-11-03 10:25:00-04:00,10741.75,10829.25,87.5,87.5pt,target,87.5,173.0
fixed_1p5r,2022-11-03,2022,Validation,long,2022-11-03 10:01:00-04:00,2022-11-03 10:02:00-04:00,2022-11-03 10:48:00-04:00,10741.75,10873.0,87.5,131.25pt,target,131.25,260.5
fixed_2r,2022-11-03,2022,Validation,long,2022-11-03 10:01:00-04:00,2022-11-03 10:02:00-04:00,2022-11-03 15:55:00-04:00,10741.75,10733.25,87.5,175.0pt,session_time,-8.5,-19.0
partial_midpoint_1p5r,2022-11-03,2022,Validation,long,2022-11-03 10:01:00-04:00,2022-11-03 10:02:00-04:00,2022-11-03 10:48:00-04:00,10741.75,,87.5,50% midpoint / 50% 1.5R,target / target,87.625,173.25
timeboxed_1r_30m,2022-11-03,2022,Validation,long,2022-11-03 10:01:00-04:00,2022-11-03 10:02:00-04:00,2022-11-03 10:25:00-04:00,10741.75,10829.25,87.5,87.5pt,target,87.5,173.0
fixed_1r,2022-11-04,2022,Validation,long,2022-11-04 11:55:00-04:00,2022-11-04 11:56:00-04:00,2022-11-04 14:57:00-04:00,10729.25,10816.75,87.5,87.5pt,target,87.5,173.0
fixed_1p5r,2022-11-04,2022,Validation,long,2022-11-04 11:55:00-04:00,2022-11-04 11:56:00-04:00,2022-11-04 15:13:00-04:00,10729.25,10860.5,87.5,131.25pt,target,131.25,260.5
fixed_2r,2022-11-04,2022,Validation,long,2022-11-04 11:55:00-04:00,2022-11-04 11:56:00-04:00,2022-11-04 15:55:00-04:00,10729.25,10873.75,87.5,175.0pt,session_time,144.5,287.0
partial_midpoint_1p5r,2022-11-04,2022,Validation,long,2022-11-04 11:55:00-04:00,2022-11-04 11:56:00-04:00,2022-11-04 15:13:00-04:00,10729.25,,87.5,50% midpoint / 50% 1.5R,target / target,123.0625,244.125
timeboxed_1r_30m,2022-11-04,2022,Validation,long,2022-11-04 11:55:00-04:00,2022-11-04 11:56:00-04:00,2022-11-04 12:26:00-04:00,10729.25,10762.25,87.5,87.5pt,timebox,33.0,64.0
fixed_1r,2022-11-08,2022,Validation,short,2022-11-08 10:17:00-05:00,2022-11-08 10:18:00-05:00,2022-11-08 11:23:00-05:00,11086.0,11173.5,87.5,87.5pt,stop,-87.5,-177.0
fixed_1p5r,2022-11-08,2022,Validation,short,2022-11-08 10:17:00-05:00,2022-11-08 10:18:00-05:00,2022-11-08 11:23:00-05:00,11086.0,11173.5,87.5,131.25pt,stop,-87.5,-177.0
fixed_2r,2022-11-08,2022,Validation,short,2022-11-08 10:17:00-05:00,2022-11-08 10:18:00-05:00,2022-11-08 11:23:00-05:00,11086.0,11173.5,87.5,175.0pt,stop,-87.5,-177.0
partial_midpoint_1p5r,2022-11-08,2022,Validation,short,2022-11-08 10:17:00-05:00,2022-11-08 10:18:00-05:00,2022-11-08 11:23:00-05:00,11086.0,,87.5,50% midpoint / 50% 1.5R,stop / stop,-87.5,-177.0
timeboxed_1r_30m,2022-11-08,2022,Validation,short,2022-11-08 10:17:00-05:00,2022-11-08 10:18:00-05:00,2022-11-08 10:48:00-05:00,11086.0,11131.25,87.5,87.5pt,timebox,-45.25,-92.5
fixed_1r,2022-11-09,2022,Validation,long,2022-11-09 10:44:00-05:00,2022-11-09 10:45:00-05:00,2022-11-09 13:33:00-05:00,10966.5,10879.0,87.5,87.5pt,stop,-87.5,-177.0
fixed_1p5r,2022-11-09,2022,Validation,long,2022-11-09 10:44:00-05:00,2022-11-09 10:45:00-05:00,2022-11-09 13:33:00-05:00,10966.5,10879.0,87.5,131.25pt,stop,-87.5,-177.0
fixed_2r,2022-11-09,2022,Validation,long,2022-11-09 10:44:00-05:00,2022-11-09 10:45:00-05:00,2022-11-09 13:33:00-05:00,10966.5,10879.0,87.5,175.0pt,stop,-87.5,-177.0
partial_midpoint_1p5r,2022-11-09,2022,Validation,long,2022-11-09 10:44:00-05:00,2022-11-09 10:45:00-05:00,2022-11-09 13:33:00-05:00,10966.5,,87.5,50% midpoint / 50% 1.5R,target / stop,-26.625,-55.25
timeboxed_1r_30m,2022-11-09,2022,Validation,long,2022-11-09 10:44:00-05:00,2022-11-09 10:45:00-05:00,2022-11-09 11:15:00-05:00,10966.5,11002.75,87.5,87.5pt,timebox,36.25,70.5
fixed_1r,2022-11-10,2022,Validation,short,2022-11-10 10:03:00-05:00,2022-11-10 10:04:00-05:00,2022-11-10 14:53:00-05:00,11434.0,11521.5,87.5,87.5pt,stop,-87.5,-177.0
fixed_1p5r,2022-11-10,2022,Validation,short,2022-11-10 10:03:00-05:00,2022-11-10 10:04:00-05:00,2022-11-10 14:53:00-05:00,11434.0,11521.5,87.5,131.25pt,stop,-87.5,-177.0
fixed_2r,2022-11-10,2022,Validation,short,2022-11-10 10:03:00-05:00,2022-11-10 10:04:00-05:00,2022-11-10 14:53:00-05:00,11434.0,11521.5,87.5,175.0pt,stop,-87.5,-177.0
partial_midpoint_1p5r,2022-11-10,2022,Validation,short,2022-11-10 10:03:00-05:00,2022-11-10 10:04:00-05:00,2022-11-10 14:53:00-05:00,11434.0,,87.5,50% midpoint / 50% 1.5R,target / stop,-7.75,-17.5
timeboxed_1r_30m,2022-11-10,2022,Validation,short,2022-11-10 10:03:00-05:00,2022-11-10 10:04:00-05:00,2022-11-10 10:34:00-05:00,11434.0,11400.75,87.5,87.5pt,timebox,33.25,64.5
fixed_1r,2022-11-11,2022,Validation,short,2022-11-11 10:12:00-05:00,2022-11-11 10:13:00-05:00,2022-11-11 10:50:00-05:00,11690.0,11777.5,87.5,87.5pt,stop,-87.5,-177.0
fixed_1p5r,2022-11-11,2022,Validation,short,2022-11-11 10:12:00-05:00,2022-11-11 10:13:00-05:00,2022-11-11 10:50:00-05:00,11690.0,11777.5,87.5,131.25pt,stop,-87.5,-177.0
fixed_2r,2022-11-11,2022,Validation,short,2022-11-11 10:12:00-05:00,2022-11-11 10:13:00-05:00,2022-11-11 10:50:00-05:00,11690.0,11777.5,87.5,175.0pt,stop,-87.5,-177.0
partial_midpoint_1p5r,2022-11-11,2022,Validation,short,2022-11-11 10:12:00-05:00,2022-11-11 10:13:00-05:00,2022-11-11 10:50:00-05:00,11690.0,,87.5,50% midpoint / 50% 1.5R,stop / stop,-87.5,-177.0
timeboxed_1r_30m,2022-11-11,2022,Validation,short,2022-11-11 10:12:00-05:00,2022-11-11 10:13:00-05:00,2022-11-11 10:43:00-05:00,11690.0,11724.0,87.5,87.5pt,timebox,-34.0,-70.0
fixed_1r,2022-11-14,2022,Validation,short,2022-11-14 10:24:00-05:00,2022-11-14 10:25:00-05:00,2022-11-14 13:26:00-05:00,11783.25,11870.75,87.5,87.5pt,stop,-87.5,-177.0
fixed_1p5r,2022-11-14,2022,Validation,short,2022-11-14 10:24:00-05:00,2022-11-14 10:25:00-05:00,2022-11-14 13:26:00-05:00,11783.25,11870.75,87.5,131.25pt,stop,-87.5,-177.0
fixed_2r,2022-11-14,2022,Validation,short,2022-11-14 10:24:00-05:00,2022-11-14 10:25:00-05:00,2022-11-14 13:26:00-05:00,11783.25,11870.75,87.5,175.0pt,stop,-87.5,-177.0
partial_midpoint_1p5r,2022-11-14,2022,Validation,short,2022-11-14 10:24:00-05:00,2022-11-14 10:25:00-05:00,2022-11-14 13:26:00-05:00,11783.25,,87.5,50% midpoint / 50% 1.5R,target / stop,-24.0,-50.0
timeboxed_1r_30m,2022-11-14,2022,Validation,short,2022-11-14 10:24:00-05:00,2022-11-14 10:25:00-05:00,2022-11-14 10:55:00-05:00,11783.25,11802.5,87.5,87.5pt,timebox,-19.25,-40.5
fixed_1r,2022-11-15,2022,Validation,long,2022-11-15 11:03:00-05:00,2022-11-15 11:04:00-05:00,2022-11-15 13:23:00-05:00,11969.75,11882.25,87.5,87.5pt,stop,-87.5,-177.0
fixed_1p5r,2022-11-15,2022,Validation,long,2022-11-15 11:03:00-05:00,2022-11-15 11:04:00-05:00,2022-11-15 13:23:00-05:00,11969.75,11882.25,87.5,131.25pt,stop,-87.5,-177.0
fixed_2r,2022-11-15,2022,Validation,long,2022-11-15 11:03:00-05:00,2022-11-15 11:04:00-05:00,2022-11-15 13:23:00-05:00,11969.75,11882.25,87.5,175.0pt,stop,-87.5,-177.0
partial_midpoint_1p5r,2022-11-15,2022,Validation,long,2022-11-15 11:03:00-05:00,2022-11-15 11:04:00-05:00,2022-11-15 13:23:00-05:00,11969.75,,87.5,50% midpoint / 50% 1.5R,target / stop,-22.0,-46.0
timeboxed_1r_30m,2022-11-15,2022,Validation,long,2022-11-15 11:03:00-05:00,2022-11-15 11:04:00-05:00,2022-11-15 11:34:00-05:00,11969.75,12042.75,87.5,87.5pt,timebox,73.0,144.0
fixed_1r,2022-11-16,2022,Validation,long,2022-11-16 10:23:00-05:00,2022-11-16 10:24:00-05:00,2022-11-16 15:55:00-05:00,11749.5,11752.0,87.5,87.5pt,session_time,2.5,3.0
fixed_1p5r,2022-11-16,2022,Validation,long,2022-11-16 10:23:00-05:00,2022-11-16 10:24:00-05:00,2022-11-16 15:55:00-05:00,11749.5,11752.0,87.5,131.25pt,session_time,2.5,3.0
fixed_2r,2022-11-16,2022,Validation,long,2022-11-16 10:23:00-05:00,2022-11-16 10:24:00-05:00,2022-11-16 15:55:00-05:00,11749.5,11752.0,87.5,175.0pt,session_time,2.5,3.0
partial_midpoint_1p5r,2022-11-16,2022,Validation,long,2022-11-16 10:23:00-05:00,2022-11-16 10:24:00-05:00,2022-11-16 15:55:00-05:00,11749.5,,87.5,50% midpoint / 50% 1.5R,target / session_time,22.9375,43.875
timeboxed_1r_30m,2022-11-16,2022,Validation,long,2022-11-16 10:23:00-05:00,2022-11-16 10:24:00-05:00,2022-11-16 10:54:00-05:00,11749.5,11710.25,87.5,87.5pt,timebox,-39.25,-80.5
fixed_1r,2022-11-17,2022,Validation,short,2022-11-17 10:17:00-05:00,2022-11-17 10:18:00-05:00,2022-11-17 12:05:00-05:00,11633.75,11721.25,87.5,87.5pt,stop,-87.5,-177.0
fixed_1p5r,2022-11-17,2022,Validation,short,2022-11-17 10:17:00-05:00,2022-11-17 10:18:00-05:00,2022-11-17 12:05:00-05:00,11633.75,11721.25,87.5,131.25pt,stop,-87.5,-177.0
fixed_2r,2022-11-17,2022,Validation,short,2022-11-17 10:17:00-05:00,2022-11-17 10:18:00-05:00,2022-11-17 12:05:00-05:00,11633.75,11721.25,87.5,175.0pt,stop,-87.5,-177.0
partial_midpoint_1p5r,2022-11-17,2022,Validation,short,2022-11-17 10:17:00-05:00,2022-11-17 10:18:00-05:00,2022-11-17 12:05:00-05:00,11633.75,,87.5,50% midpoint / 50% 1.5R,stop / stop,-87.5,-177.0
timeboxed_1r_30m,2022-11-17,2022,Validation,short,2022-11-17 10:17:00-05:00,2022-11-17 10:18:00-05:00,2022-11-17 10:48:00-05:00,11633.75,11615.75,87.5,87.5pt,timebox,18.0,34.0
fixed_1r,2022-11-21,2022,Validation,long,2022-11-21 10:09:00-05:00,2022-11-21 10:10:00-05:00,2022-11-21 15:55:00-05:00,11630.0,11594.75,87.5,87.5pt,session_time,-35.25,-72.5
fixed_1p5r,2022-11-21,2022,Validation,long,2022-11-21 10:09:00-05:00,2022-11-21 10:10:00-05:00,2022-11-21 15:55:00-05:00,11630.0,11594.75,87.5,131.25pt,session_time,-35.25,-72.5
fixed_2r,2022-11-21,2022,Validation,long,2022-11-21 10:09:00-05:00,2022-11-21 10:10:00-05:00,2022-11-21 15:55:00-05:00,11630.0,11594.75,87.5,175.0pt,session_time,-35.25,-72.5
partial_midpoint_1p5r,2022-11-21,2022,Validation,long,2022-11-21 10:09:00-05:00,2022-11-21 10:10:00-05:00,2022-11-21 15:55:00-05:00,11630.0,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-35.25,-72.5
timeboxed_1r_30m,2022-11-21,2022,Validation,long,2022-11-21 10:09:00-05:00,2022-11-21 10:10:00-05:00,2022-11-21 10:40:00-05:00,11630.0,11601.25,87.5,87.5pt,timebox,-28.75,-59.5
fixed_1r,2022-11-22,2022,Validation,short,2022-11-22 11:33:00-05:00,2022-11-22 11:34:00-05:00,2022-11-22 15:03:00-05:00,11626.5,11714.0,87.5,87.5pt,stop,-87.5,-177.0
fixed_1p5r,2022-11-22,2022,Validation,short,2022-11-22 11:33:00-05:00,2022-11-22 11:34:00-05:00,2022-11-22 15:03:00-05:00,11626.5,11714.0,87.5,131.25pt,stop,-87.5,-177.0
fixed_2r,2022-11-22,2022,Validation,short,2022-11-22 11:33:00-05:00,2022-11-22 11:34:00-05:00,2022-11-22 15:03:00-05:00,11626.5,11714.0,87.5,175.0pt,stop,-87.5,-177.0
partial_midpoint_1p5r,2022-11-22,2022,Validation,short,2022-11-22 11:33:00-05:00,2022-11-22 11:34:00-05:00,2022-11-22 15:03:00-05:00,11626.5,,87.5,50% midpoint / 50% 1.5R,stop / stop,-87.5,-177.0
timeboxed_1r_30m,2022-11-22,2022,Validation,short,2022-11-22 11:33:00-05:00,2022-11-22 11:34:00-05:00,2022-11-22 12:04:00-05:00,11626.5,11652.75,87.5,87.5pt,timebox,-26.25,-54.5
fixed_1r,2022-11-23,2022,Validation,short,2022-11-23 10:09:00-05:00,2022-11-23 10:10:00-05:00,2022-11-23 12:53:00-05:00,11851.75,11764.25,87.5,87.5pt,target,87.5,173.0
fixed_1p5r,2022-11-23,2022,Validation,short,2022-11-23 10:09:00-05:00,2022-11-23 10:10:00-05:00,2022-11-23 15:55:00-05:00,11851.75,11847.0,87.5,131.25pt,session_time,4.75,7.5
fixed_2r,2022-11-23,2022,Validation,short,2022-11-23 10:09:00-05:00,2022-11-23 10:10:00-05:00,2022-11-23 15:55:00-05:00,11851.75,11847.0,87.5,175.0pt,session_time,4.75,7.5
partial_midpoint_1p5r,2022-11-23,2022,Validation,short,2022-11-23 10:09:00-05:00,2022-11-23 10:10:00-05:00,2022-11-23 15:55:00-05:00,11851.75,,87.5,50% midpoint / 50% 1.5R,target / session_time,28.9375,55.875
timeboxed_1r_30m,2022-11-23,2022,Validation,short,2022-11-23 10:09:00-05:00,2022-11-23 10:10:00-05:00,2022-11-23 10:40:00-05:00,11851.75,11877.75,87.5,87.5pt,timebox,-26.0,-54.0
fixed_1r,2022-11-24,2022,Validation,short,2022-11-24 11:22:00-05:00,2022-11-24 11:23:00-05:00,2022-11-24 12:59:00-05:00,11918.0,11910.75,87.5,87.5pt,session_time,7.25,12.5
fixed_1p5r,2022-11-24,2022,Validation,short,2022-11-24 11:22:00-05:00,2022-11-24 11:23:00-05:00,2022-11-24 12:59:00-05:00,11918.0,11910.75,87.5,131.25pt,session_time,7.25,12.5
