candidate,session_date,year,period,side,signal_ts,entry_ts,exit_ts,entry,exit,stop_points,target_points,exit_kind,gross_points,net_dollars
extension_5m_fade_1p5r,2026-05-08,2026,OOS,short,2026-05-08 11:39:00-04:00,2026-05-08 11:40:00-04:00,2026-05-08 13:22:00-04:00,29203.75,29303.75,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2026-05-11,2026,OOS,short,2026-05-11 09:48:00-04:00,2026-05-11 09:49:00-04:00,2026-05-11 09:53:00-04:00,29412.0,29337.0,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-05-11,2026,OOS,short,2026-05-11 09:48:00-04:00,2026-05-11 09:49:00-04:00,2026-05-11 10:29:00-04:00,29412.0,29299.5,75.0,112.5,target,112.5,223.0
high_state_vwap_fade_1r,2026-05-11,2026,OOS,short,2026-05-11 09:48:00-04:00,2026-05-11 09:49:00-04:00,2026-05-11 09:53:00-04:00,29412.0,29337.0,75.0,75.0,target,75.0,148.0
opening_range_fade,2026-05-11,2026,OOS,long,2026-05-11 10:33:00-04:00,2026-05-11 10:34:00-04:00,2026-05-11 10:39:00-04:00,29301.25,29358.125,87.5,56.875,target,56.875,111.75
extension_5m_fade_1p5r,2026-05-11,2026,OOS,long,2026-05-11 13:14:00-04:00,2026-05-11 13:15:00-04:00,2026-05-11 15:55:00-04:00,29389.5,29430.5,100.0,150.0,time,41.0,80.0
vwap_fade_1r,2026-05-12,2026,OOS,short,2026-05-12 09:45:00-04:00,2026-05-12 09:46:00-04:00,2026-05-12 09:50:00-04:00,29276.25,29201.25,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-05-12,2026,OOS,short,2026-05-12 09:45:00-04:00,2026-05-12 09:46:00-04:00,2026-05-12 09:56:00-04:00,29276.25,29163.75,75.0,112.5,target,112.5,223.0
high_state_vwap_fade_1r,2026-05-12,2026,OOS,long,2026-05-12 10:33:00-04:00,2026-05-12 10:34:00-04:00,2026-05-12 10:38:00-04:00,29019.25,29094.25,75.0,75.0,target,75.0,148.0
opening_range_fade,2026-05-12,2026,OOS,long,2026-05-12 10:04:00-04:00,2026-05-12 10:05:00-04:00,2026-05-12 10:15:00-04:00,29111.25,29198.75,87.5,87.5,target,87.5,173.0
extension_5m_fade_1p5r,2026-05-12,2026,OOS,long,2026-05-12 11:24:00-04:00,2026-05-12 11:25:00-04:00,2026-05-12 12:41:00-04:00,28884.25,28784.25,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2026-05-13,2026,OOS,long,2026-05-13 09:45:00-04:00,2026-05-13 09:46:00-04:00,2026-05-13 09:48:00-04:00,29168.25,29093.25,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2026-05-13,2026,OOS,long,2026-05-13 09:45:00-04:00,2026-05-13 09:46:00-04:00,2026-05-13 09:48:00-04:00,29168.25,29093.25,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2026-05-13,2026,OOS,long,2026-05-13 09:48:00-04:00,2026-05-13 09:49:00-04:00,2026-05-13 09:51:00-04:00,29078.5,29153.5,75.0,75.0,target,75.0,148.0
opening_range_fade,2026-05-13,2026,OOS,short,2026-05-13 11:27:00-04:00,2026-05-13 11:28:00-04:00,2026-05-13 11:43:00-04:00,29288.5,29376.0,87.5,87.5,stop,-87.5,-177.0
extension_5m_fade_1p5r,2026-05-13,2026,OOS,short,2026-05-13 12:24:00-04:00,2026-05-13 12:25:00-04:00,2026-05-13 14:15:00-04:00,29430.75,29530.75,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2026-05-14,2026,OOS,short,2026-05-14 09:45:00-04:00,2026-05-14 09:46:00-04:00,2026-05-14 09:55:00-04:00,29660.0,29585.0,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-05-14,2026,OOS,short,2026-05-14 09:45:00-04:00,2026-05-14 09:46:00-04:00,2026-05-14 09:59:00-04:00,29660.0,29547.5,75.0,112.5,target,112.5,223.0
high_state_vwap_fade_1r,2026-05-14,2026,OOS,short,2026-05-14 09:45:00-04:00,2026-05-14 09:46:00-04:00,2026-05-14 09:55:00-04:00,29660.0,29585.0,75.0,75.0,target,75.0,148.0
opening_range_fade,2026-05-14,2026,OOS,short,2026-05-14 10:59:00-04:00,2026-05-14 11:00:00-04:00,2026-05-14 11:20:00-04:00,29674.75,29762.25,87.5,87.5,stop,-87.5,-177.0
extension_5m_fade_1p5r,2026-05-14,2026,OOS,short,2026-05-14 11:19:00-04:00,2026-05-14 11:20:00-04:00,2026-05-14 13:26:00-04:00,29751.5,29601.5,100.0,150.0,target,150.0,298.0
vwap_fade_1r,2026-05-15,2026,OOS,long,2026-05-15 09:45:00-04:00,2026-05-15 09:46:00-04:00,2026-05-15 09:48:00-04:00,29134.25,29209.25,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-05-15,2026,OOS,long,2026-05-15 09:45:00-04:00,2026-05-15 09:46:00-04:00,2026-05-15 09:54:00-04:00,29134.25,29246.75,75.0,112.5,target,112.5,223.0
opening_range_fade,2026-05-15,2026,OOS,short,2026-05-15 10:49:00-04:00,2026-05-15 10:50:00-04:00,2026-05-15 11:36:00-04:00,29291.0,29378.5,87.5,87.5,stop,-87.5,-177.0
extension_5m_fade_1p5r,2026-05-15,2026,OOS,long,2026-05-15 11:54:00-04:00,2026-05-15 11:55:00-04:00,2026-05-15 13:23:00-04:00,29243.25,29393.25,100.0,150.0,target,150.0,298.0
vwap_fade_1r,2026-05-18,2026,OOS,long,2026-05-18 09:45:00-04:00,2026-05-18 09:46:00-04:00,2026-05-18 09:54:00-04:00,29190.75,29265.75,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-05-18,2026,OOS,long,2026-05-18 09:45:00-04:00,2026-05-18 09:46:00-04:00,2026-05-18 09:56:00-04:00,29190.75,29303.25,75.0,112.5,target,112.5,223.0
extension_5m_fade_1p5r,2026-05-18,2026,OOS,long,2026-05-18 12:29:00-04:00,2026-05-18 12:30:00-04:00,2026-05-18 12:55:00-04:00,28877.75,29027.75,100.0,150.0,target,150.0,298.0
vwap_fade_1r,2026-05-19,2026,OOS,long,2026-05-19 09:45:00-04:00,2026-05-19 09:46:00-04:00,2026-05-19 09:49:00-04:00,28918.25,28993.25,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-05-19,2026,OOS,long,2026-05-19 09:45:00-04:00,2026-05-19 09:46:00-04:00,2026-05-19 10:05:00-04:00,28918.25,28843.25,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2026-05-19,2026,OOS,long,2026-05-19 10:18:00-04:00,2026-05-19 10:19:00-04:00,2026-05-19 10:57:00-04:00,28729.0,28804.0,75.0,75.0,target,75.0,148.0
opening_range_fade,2026-05-19,2026,OOS,long,2026-05-19 11:38:00-04:00,2026-05-19 11:39:00-04:00,2026-05-19 12:31:00-04:00,28855.25,28942.75,87.5,87.5,target,87.5,173.0
extension_5m_fade_1p5r,2026-05-19,2026,OOS,short,2026-05-19 12:29:00-04:00,2026-05-19 12:30:00-04:00,2026-05-19 12:52:00-04:00,28908.0,29008.0,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2026-05-20,2026,OOS,short,2026-05-20 09:45:00-04:00,2026-05-20 09:46:00-04:00,2026-05-20 09:55:00-04:00,29131.25,29056.25,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-05-20,2026,OOS,short,2026-05-20 09:45:00-04:00,2026-05-20 09:46:00-04:00,2026-05-20 10:12:00-04:00,29131.25,29018.75,75.0,112.5,target,112.5,223.0
opening_range_fade,2026-05-20,2026,OOS,short,2026-05-20 10:17:00-04:00,2026-05-20 10:18:00-04:00,2026-05-20 10:30:00-04:00,29158.5,29246.0,87.5,49.5,stop,-87.5,-177.0
extension_5m_fade_1p5r,2026-05-20,2026,OOS,short,2026-05-20 11:19:00-04:00,2026-05-20 11:20:00-04:00,2026-05-20 15:55:00-04:00,29322.25,29358.5,100.0,150.0,time,-36.25,-74.5
vwap_fade_1r,2026-05-21,2026,OOS,short,2026-05-21 09:52:00-04:00,2026-05-21 09:53:00-04:00,2026-05-21 10:02:00-04:00,29260.25,29335.25,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2026-05-21,2026,OOS,short,2026-05-21 09:52:00-04:00,2026-05-21 09:53:00-04:00,2026-05-21 10:02:00-04:00,29260.25,29335.25,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2026-05-21,2026,OOS,short,2026-05-21 13:53:00-04:00,2026-05-21 13:54:00-04:00,2026-05-21 14:14:00-04:00,29527.0,29452.0,75.0,75.0,target,75.0,148.0
opening_range_fade,2026-05-21,2026,OOS,short,2026-05-21 10:03:00-04:00,2026-05-21 10:04:00-04:00,2026-05-21 10:15:00-04:00,29310.0,29244.5,87.5,65.5,target,65.5,129.0
extension_5m_fade_1p5r,2026-05-21,2026,OOS,short,2026-05-21 12:09:00-04:00,2026-05-21 12:10:00-04:00,2026-05-21 13:16:00-04:00,29308.75,29408.75,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2026-05-22,2026,OOS,long,2026-05-22 09:50:00-04:00,2026-05-22 09:51:00-04:00,2026-05-22 10:06:00-04:00,29606.25,29531.25,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2026-05-22,2026,OOS,long,2026-05-22 09:50:00-04:00,2026-05-22 09:51:00-04:00,2026-05-22 10:06:00-04:00,29606.25,29531.25,75.0,112.5,stop,-75.0,-152.0
opening_range_fade,2026-05-22,2026,OOS,long,2026-05-22 10:08:00-04:00,2026-05-22 10:09:00-04:00,2026-05-22 10:43:00-04:00,29564.5,29633.375,87.5,68.875,target,68.875,135.75
extension_5m_fade_1p5r,2026-05-22,2026,OOS,short,2026-05-22 13:29:00-04:00,2026-05-22 13:30:00-04:00,2026-05-22 15:16:00-04:00,29736.5,29586.5,100.0,150.0,target,150.0,298.0
vwap_fade_1r,2026-05-25,2026,OOS,long,2026-05-25 10:32:00-04:00,2026-05-25 10:33:00-04:00,2026-05-25 12:59:00-04:00,29931.25,29962.5,75.0,75.0,time,31.25,60.5
vwap_fade_1p5r,2026-05-25,2026,OOS,long,2026-05-25 10:32:00-04:00,2026-05-25 10:33:00-04:00,2026-05-25 12:59:00-04:00,29931.25,29962.5,75.0,112.5,time,31.25,60.5
opening_range_fade,2026-05-25,2026,OOS,long,2026-05-25 11:10:00-04:00,2026-05-25 11:11:00-04:00,2026-05-25 11:11:00-04:00,29960.75,29966.75,87.5,6.0,target,6.0,10.0
vwap_fade_1r,2026-05-26,2026,OOS,short,2026-05-26 09:45:00-04:00,2026-05-26 09:46:00-04:00,2026-05-26 10:18:00-04:00,29962.5,30037.5,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2026-05-26,2026,OOS,short,2026-05-26 09:45:00-04:00,2026-05-26 09:46:00-04:00,2026-05-26 10:18:00-04:00,29962.5,30037.5,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2026-05-26,2026,OOS,short,2026-05-26 09:46:00-04:00,2026-05-26 09:47:00-04:00,2026-05-26 10:20:00-04:00,29979.0,30054.0,75.0,75.0,stop,-75.0,-152.0
opening_range_fade,2026-05-26,2026,OOS,short,2026-05-26 11:17:00-04:00,2026-05-26 11:18:00-04:00,2026-05-26 11:54:00-04:00,29997.25,29916.875,87.5,80.375,target,80.375,158.75
extension_5m_fade_1p5r,2026-05-26,2026,OOS,long,2026-05-26 11:49:00-04:00,2026-05-26 11:50:00-04:00,2026-05-26 15:48:00-04:00,29946.25,30096.25,100.0,150.0,target,150.0,298.0
vwap_fade_1r,2026-05-27,2026,OOS,long,2026-05-27 09:45:00-04:00,2026-05-27 09:46:00-04:00,2026-05-27 09:47:00-04:00,30029.75,29954.75,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2026-05-27,2026,OOS,long,2026-05-27 09:45:00-04:00,2026-05-27 09:46:00-04:00,2026-05-27 09:47:00-04:00,30029.75,29954.75,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2026-05-27,2026,OOS,long,2026-05-27 09:47:00-04:00,2026-05-27 09:48:00-04:00,2026-05-27 09:50:00-04:00,29945.5,30020.5,75.0,75.0,target,75.0,148.0
opening_range_fade,2026-05-27,2026,OOS,long,2026-05-27 10:31:00-04:00,2026-05-27 10:32:00-04:00,2026-05-27 12:41:00-04:00,29946.25,30033.75,87.5,87.5,target,87.5,173.0
extension_5m_fade_1p5r,2026-05-27,2026,OOS,short,2026-05-27 12:44:00-04:00,2026-05-27 12:45:00-04:00,2026-05-27 15:55:00-04:00,30031.0,30042.0,100.0,150.0,time,-11.0,-24.0
vwap_fade_1r,2026-05-28,2026,OOS,long,2026-05-28 09:45:00-04:00,2026-05-28 09:46:00-04:00,2026-05-28 10:08:00-04:00,29953.75,30028.75,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-05-28,2026,OOS,long,2026-05-28 09:45:00-04:00,2026-05-28 09:46:00-04:00,2026-05-28 10:12:00-04:00,29953.75,30066.25,75.0,112.5,target,112.5,223.0
opening_range_fade,2026-05-28,2026,OOS,short,2026-05-28 10:22:00-04:00,2026-05-28 10:23:00-04:00,2026-05-28 10:56:00-04:00,30095.25,30182.75,87.5,79.125,stop,-87.5,-177.0
extension_5m_fade_1p5r,2026-05-28,2026,OOS,short,2026-05-28 12:59:00-04:00,2026-05-28 13:00:00-04:00,2026-05-28 15:55:00-04:00,30326.75,30297.25,100.0,150.0,time,29.5,57.0
vwap_fade_1r,2026-05-29,2026,OOS,short,2026-05-29 09:45:00-04:00,2026-05-29 09:46:00-04:00,2026-05-29 10:00:00-04:00,30458.0,30533.0,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2026-05-29,2026,OOS,short,2026-05-29 09:45:00-04:00,2026-05-29 09:46:00-04:00,2026-05-29 10:00:00-04:00,30458.0,30533.0,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2026-05-29,2026,OOS,short,2026-05-29 09:45:00-04:00,2026-05-29 09:46:00-04:00,2026-05-29 10:00:00-04:00,30458.0,30533.0,75.0,75.0,stop,-75.0,-152.0
opening_range_fade,2026-05-29,2026,OOS,short,2026-05-29 10:04:00-04:00,2026-05-29 10:05:00-04:00,2026-05-29 10:15:00-04:00,30514.5,30442.75,87.5,71.75,target,71.75,141.5
extension_5m_fade_1p5r,2026-05-29,2026,OOS,long,2026-05-29 13:44:00-04:00,2026-05-29 13:45:00-04:00,2026-05-29 15:55:00-04:00,30347.0,30413.5,100.0,150.0,time,66.5,131.0
vwap_fade_1r,2026-06-01,2026,OOS,short,2026-06-01 09:45:00-04:00,2026-06-01 09:46:00-04:00,2026-06-01 09:55:00-04:00,30436.0,30361.0,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-06-01,2026,OOS,short,2026-06-01 09:45:00-04:00,2026-06-01 09:46:00-04:00,2026-06-01 09:59:00-04:00,30436.0,30323.5,75.0,112.5,target,112.5,223.0
opening_range_fade,2026-06-01,2026,OOS,long,2026-06-01 10:04:00-04:00,2026-06-01 10:05:00-04:00,2026-06-01 10:16:00-04:00,30308.5,30386.625,87.5,78.125,target,78.125,154.25
extension_5m_fade_1p5r,2026-06-01,2026,OOS,short,2026-06-01 11:34:00-04:00,2026-06-01 11:35:00-04:00,2026-06-01 13:43:00-04:00,30534.0,30634.0,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2026-06-02,2026,OOS,short,2026-06-02 09:46:00-04:00,2026-06-02 09:47:00-04:00,2026-06-02 09:59:00-04:00,30525.0,30600.0,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2026-06-02,2026,OOS,short,2026-06-02 09:46:00-04:00,2026-06-02 09:47:00-04:00,2026-06-02 09:59:00-04:00,30525.0,30600.0,75.0,112.5,stop,-75.0,-152.0
opening_range_fade,2026-06-02,2026,OOS,short,2026-06-02 10:07:00-04:00,2026-06-02 10:08:00-04:00,2026-06-02 11:56:00-04:00,30604.0,30691.5,87.5,87.5,stop,-87.5,-177.0
extension_5m_fade_1p5r,2026-06-02,2026,OOS,long,2026-06-02 13:34:00-04:00,2026-06-02 13:35:00-04:00,2026-06-02 15:55:00-04:00,30626.0,30705.75,100.0,150.0,time,79.75,157.5
vwap_fade_1r,2026-06-03,2026,OOS,long,2026-06-03 09:45:00-04:00,2026-06-03 09:46:00-04:00,2026-06-03 09:48:00-04:00,30603.25,30528.25,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2026-06-03,2026,OOS,long,2026-06-03 09:45:00-04:00,2026-06-03 09:46:00-04:00,2026-06-03 09:48:00-04:00,30603.25,30528.25,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2026-06-03,2026,OOS,long,2026-06-03 09:45:00-04:00,2026-06-03 09:46:00-04:00,2026-06-03 09:48:00-04:00,30603.25,30528.25,75.0,75.0,stop,-75.0,-152.0
extension_5m_fade_1p5r,2026-06-03,2026,OOS,long,2026-06-03 11:44:00-04:00,2026-06-03 11:45:00-04:00,2026-06-03 15:55:00-04:00,30602.0,30648.5,100.0,150.0,time,46.5,91.0
vwap_fade_1r,2026-06-04,2026,OOS,long,2026-06-04 09:45:00-04:00,2026-06-04 09:46:00-04:00,2026-06-04 09:48:00-04:00,30198.75,30273.75,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-06-04,2026,OOS,long,2026-06-04 09:45:00-04:00,2026-06-04 09:46:00-04:00,2026-06-04 09:52:00-04:00,30198.75,30311.25,75.0,112.5,target,112.5,223.0
opening_range_fade,2026-06-04,2026,OOS,long,2026-06-04 10:08:00-04:00,2026-06-04 10:09:00-04:00,2026-06-04 10:12:00-04:00,30199.25,30276.125,87.5,76.875,target,76.875,151.75
extension_5m_fade_1p5r,2026-06-04,2026,OOS,short,2026-06-04 11:14:00-04:00,2026-06-04 11:15:00-04:00,2026-06-04 13:51:00-04:00,30451.0,30551.0,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2026-06-05,2026,OOS,long,2026-06-05 09:45:00-04:00,2026-06-05 09:46:00-04:00,2026-06-05 09:56:00-04:00,29910.25,29835.25,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2026-06-05,2026,OOS,long,2026-06-05 09:45:00-04:00,2026-06-05 09:46:00-04:00,2026-06-05 09:56:00-04:00,29910.25,29835.25,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2026-06-05,2026,OOS,long,2026-06-05 09:45:00-04:00,2026-06-05 09:46:00-04:00,2026-06-05 09:56:00-04:00,29910.25,29835.25,75.0,75.0,stop,-75.0,-152.0
opening_range_fade,2026-06-05,2026,OOS,long,2026-06-05 11:07:00-04:00,2026-06-05 11:08:00-04:00,2026-06-05 11:33:00-04:00,29782.5,29695.0,87.5,87.5,stop,-87.5,-177.0
extension_5m_fade_1p5r,2026-06-05,2026,OOS,long,2026-06-05 11:14:00-04:00,2026-06-05 11:15:00-04:00,2026-06-05 11:41:00-04:00,29727.75,29627.75,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2026-06-08,2026,OOS,short,2026-06-08 09:45:00-04:00,2026-06-08 09:46:00-04:00,2026-06-08 09:48:00-04:00,29521.25,29446.25,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-06-08,2026,OOS,short,2026-06-08 09:45:00-04:00,2026-06-08 09:46:00-04:00,2026-06-08 09:57:00-04:00,29521.25,29408.75,75.0,112.5,target,112.5,223.0
opening_range_fade,2026-06-08,2026,OOS,short,2026-06-08 10:37:00-04:00,2026-06-08 10:38:00-04:00,2026-06-08 10:58:00-04:00,29582.0,29669.5,87.5,87.5,stop,-87.5,-177.0
extension_5m_fade_1p5r,2026-06-08,2026,OOS,long,2026-06-08 13:04:00-04:00,2026-06-08 13:05:00-04:00,2026-06-08 15:15:00-04:00,29517.75,29417.75,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2026-06-09,2026,OOS,short,2026-06-09 09:45:00-04:00,2026-06-09 09:46:00-04:00,2026-06-09 09:55:00-04:00,29784.0,29709.0,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-06-09,2026,OOS,short,2026-06-09 09:45:00-04:00,2026-06-09 09:46:00-04:00,2026-06-09 09:59:00-04:00,29784.0,29671.5,75.0,112.5,target,112.5,223.0
high_state_vwap_fade_1r,2026-06-09,2026,OOS,short,2026-06-09 09:45:00-04:00,2026-06-09 09:46:00-04:00,2026-06-09 09:55:00-04:00,29784.0,29709.0,75.0,75.0,target,75.0,148.0
extension_5m_fade_1p5r,2026-06-09,2026,OOS,long,2026-06-09 11:29:00-04:00,2026-06-09 11:30:00-04:00,2026-06-09 11:57:00-04:00,28861.25,28761.25,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2026-06-10,2026,OOS,short,2026-06-10 09:45:00-04:00,2026-06-10 09:46:00-04:00,2026-06-10 09:48:00-04:00,29077.5,29152.5,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2026-06-10,2026,OOS,short,2026-06-10 09:45:00-04:00,2026-06-10 09:46:00-04:00,2026-06-10 09:48:00-04:00,29077.5,29152.5,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2026-06-10,2026,OOS,short,2026-06-10 09:45:00-04:00,2026-06-10 09:46:00-04:00,2026-06-10 09:48:00-04:00,29077.5,29152.5,75.0,75.0,stop,-75.0,-152.0
opening_range_fade,2026-06-10,2026,OOS,short,2026-06-10 10:26:00-04:00,2026-06-10 10:27:00-04:00,2026-06-10 10:45:00-04:00,29163.75,29076.25,87.5,87.5,target,87.5,173.0
extension_5m_fade_1p5r,2026-06-10,2026,OOS,long,2026-06-10 11:14:00-04:00,2026-06-10 11:15:00-04:00,2026-06-10 11:51:00-04:00,28749.75,28649.75,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2026-06-11,2026,OOS,short,2026-06-11 09:45:00-04:00,2026-06-11 09:46:00-04:00,2026-06-11 09:50:00-04:00,28817.5,28892.5,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2026-06-11,2026,OOS,short,2026-06-11 09:45:00-04:00,2026-06-11 09:46:00-04:00,2026-06-11 09:50:00-04:00,28817.5,28892.5,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2026-06-11,2026,OOS,short,2026-06-11 09:46:00-04:00,2026-06-11 09:47:00-04:00,2026-06-11 09:51:00-04:00,28869.75,28944.75,75.0,75.0,stop,-75.0,-152.0
opening_range_fade,2026-06-11,2026,OOS,short,2026-06-11 10:02:00-04:00,2026-06-11 10:03:00-04:00,2026-06-11 10:10:00-04:00,29016.0,28928.5,87.5,87.5,target,87.5,173.0
extension_5m_fade_1p5r,2026-06-11,2026,OOS,short,2026-06-11 12:14:00-04:00,2026-06-11 12:15:00-04:00,2026-06-11 12:52:00-04:00,28953.0,28803.0,100.0,150.0,target,150.0,298.0
vwap_fade_1r,2026-06-12,2026,OOS,long,2026-06-12 09:45:00-04:00,2026-06-12 09:46:00-04:00,2026-06-12 09:47:00-04:00,29242.25,29317.25,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-06-12,2026,OOS,long,2026-06-12 09:45:00-04:00,2026-06-12 09:46:00-04:00,2026-06-12 09:52:00-04:00,29242.25,29354.75,75.0,112.5,target,112.5,223.0
opening_range_fade,2026-06-12,2026,OOS,short,2026-06-12 10:24:00-04:00,2026-06-12 10:25:00-04:00,2026-06-12 10:35:00-04:00,29498.75,29586.25,87.5,87.5,stop,-87.5,-177.0
vwap_fade_1r,2026-06-15,2026,OOS,short,2026-06-15 09:45:00-04:00,2026-06-15 09:46:00-04:00,2026-06-15 11:05:00-04:00,30742.75,30817.75,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2026-06-15,2026,OOS,short,2026-06-15 09:45:00-04:00,2026-06-15 09:46:00-04:00,2026-06-15 11:05:00-04:00,30742.75,30817.75,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2026-06-15,2026,OOS,short,2026-06-15 09:45:00-04:00,2026-06-15 09:46:00-04:00,2026-06-15 11:05:00-04:00,30742.75,30817.75,75.0,75.0,stop,-75.0,-152.0
extension_5m_fade_1p5r,2026-06-15,2026,OOS,short,2026-06-15 11:14:00-04:00,2026-06-15 11:15:00-04:00,2026-06-15 15:55:00-04:00,30819.0,30834.5,100.0,150.0,time,-15.5,-33.0
vwap_fade_1r,2026-06-16,2026,OOS,short,2026-06-16 09:46:00-04:00,2026-06-16 09:47:00-04:00,2026-06-16 10:16:00-04:00,30861.25,30786.25,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-06-16,2026,OOS,short,2026-06-16 09:46:00-04:00,2026-06-16 09:47:00-04:00,2026-06-16 10:19:00-04:00,30861.25,30748.75,75.0,112.5,target,112.5,223.0
high_state_vwap_fade_1r,2026-06-16,2026,OOS,long,2026-06-16 10:30:00-04:00,2026-06-16 10:31:00-04:00,2026-06-16 10:59:00-04:00,30647.0,30572.0,75.0,75.0,stop,-75.0,-152.0
extension_5m_fade_1p5r,2026-06-16,2026,OOS,long,2026-06-16 11:49:00-04:00,2026-06-16 11:50:00-04:00,2026-06-16 15:55:00-04:00,30431.75,30367.5,100.0,150.0,time,-64.25,-130.5
vwap_fade_1r,2026-06-17,2026,OOS,short,2026-06-17 09:45:00-04:00,2026-06-17 09:46:00-04:00,2026-06-17 09:50:00-04:00,30505.5,30430.5,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-06-17,2026,OOS,short,2026-06-17 09:45:00-04:00,2026-06-17 09:46:00-04:00,2026-06-17 09:57:00-04:00,30505.5,30393.0,75.0,112.5,target,112.5,223.0
high_state_vwap_fade_1r,2026-06-17,2026,OOS,long,2026-06-17 09:59:00-04:00,2026-06-17 10:00:00-04:00,2026-06-17 10:08:00-04:00,30346.0,30421.0,75.0,75.0,target,75.0,148.0
opening_range_fade,2026-06-17,2026,OOS,long,2026-06-17 10:03:00-04:00,2026-06-17 10:04:00-04:00,2026-06-17 10:12:00-04:00,30386.75,30444.125,87.5,57.375,target,57.375,112.75
extension_5m_fade_1p5r,2026-06-17,2026,OOS,long,2026-06-17 12:54:00-04:00,2026-06-17 12:55:00-04:00,2026-06-17 14:01:00-04:00,30399.75,30299.75,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2026-06-18,2026,OOS,long,2026-06-18 09:45:00-04:00,2026-06-18 09:46:00-04:00,2026-06-18 09:53:00-04:00,30456.25,30531.25,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2026-06-18,2026,OOS,long,2026-06-18 09:45:00-04:00,2026-06-18 09:46:00-04:00,2026-06-18 10:06:00-04:00,30456.25,30568.75,75.0,112.5,target,112.5,223.0
opening_range_fade,2026-06-18,2026,OOS,short,2026-06-18 10:26:00-04:00,2026-06-18 10:27:00-04:00,2026-06-18 10:30:00-04:00,30578.25,30503.25,87.5,75.0,target,75.0,148.0
extension_5m_fade_1p5r,2026-06-18,2026,OOS,long,2026-06-18 14:39:00-04:00,2026-06-18 14:40:00-04:00,2026-06-18 15:55:00-04:00,30671.5,30747.75,100.0,150.0,time,76.25,150.5
vwap_fade_1r,2026-06-19,2026,OOS,short,2026-06-19 11:09:00-04:00,2026-06-19 11:10:00-04:00,2026-06-19 12:59:00-04:00,30701.0,30647.0,75.0,75.0,time,54.0,106.0
vwap_fade_1p5r,2026-06-19,2026,OOS,short,2026-06-19 11:09:00-04:00,2026-06-19 11:10:00-04:00,2026-06-19 12:59:00-04:00,30701.0,30647.0,75.0,112.5,time,54.0,106.0
