entry,stop_mode,stop_pts,tgt_mode,tgt_pts,rr,hold_h,split,n,n_elig,trig_rate,win,E_net,E_R,target_hit,stop_hit,time_exit,median_stop
break15,fixed,25.0,fixed,20.0,,30,Discovery,340,340,1.0,0.55,0.3845588235294118,0.015382352941176448,0.43529411764705883,0.27941176470588236,0.2852941176470588,25.0
break15,fixed,25.0,fixed,20.0,,30,Validation,387,387,1.0,0.5142118863049095,-2.5310077519379846,-0.10124031007751942,0.5090439276485789,0.4599483204134367,0.031007751937984496,25.0
break15,fixed,25.0,fixed,20.0,,30,OOS,173,173,1.0,0.4913294797687861,-3.8901734104046244,-0.155606936416185,0.4913294797687861,0.5086705202312138,0.0,25.0
break15,fixed,25.0,fixed,20.0,,60,Discovery,340,340,1.0,0.5764705882352941,0.8110294117647059,0.03244117647058821,0.5088235294117647,0.3205882352941177,0.17058823529411765,25.0
break15,fixed,25.0,fixed,20.0,,60,Validation,387,387,1.0,0.5142118863049095,-2.6737726098191215,-0.10695090439276489,0.5142118863049095,0.4754521963824289,0.0103359173126615,25.0
break15,fixed,25.0,fixed,20.0,,60,OOS,173,173,1.0,0.4913294797687861,-3.8901734104046244,-0.155606936416185,0.4913294797687861,0.5086705202312138,0.0,25.0
break15,fixed,25.0,fixed,25.0,,15,Discovery,340,340,1.0,0.49117647058823527,0.22720588235294117,0.009088235294117621,0.3058823529411765,0.23529411764705882,0.4588235294117647,25.0
break15,fixed,25.0,fixed,25.0,,15,Validation,387,387,1.0,0.4754521963824289,-2.052325581395349,-0.08209302325581398,0.4625322997416021,0.4883720930232558,0.04909560723514212,25.0
break15,fixed,25.0,fixed,25.0,,15,OOS,173,173,1.0,0.44508670520231214,-3.6098265895953756,-0.14439306358381507,0.44508670520231214,0.5433526011560693,0.011560693641618497,25.0
break15,fixed,25.0,fixed,25.0,,30,Discovery,340,340,1.0,0.5088235294117647,0.5294117647058824,0.021176470588235265,0.3764705882352941,0.31176470588235294,0.31176470588235294,25.0
break15,fixed,25.0,fixed,25.0,,30,Validation,387,387,1.0,0.4702842377260982,-2.182170542635659,-0.08728682170542638,0.46511627906976744,0.5038759689922481,0.031007751937984496,25.0
break15,fixed,25.0,fixed,25.0,,30,OOS,173,173,1.0,0.44508670520231214,-3.745664739884393,-0.14982658959537576,0.44508670520231214,0.5549132947976878,0.0,25.0
break15,fixed,25.0,fixed,25.0,,60,Discovery,340,340,1.0,0.5352941176470588,1.1,0.043999999999999984,0.4294117647058823,0.35294117647058826,0.21764705882352942,25.0
break15,fixed,25.0,fixed,25.0,,60,Validation,387,387,1.0,0.4702842377260982,-2.299095607235142,-0.0919638242894057,0.4702842377260982,0.5193798449612403,0.0103359173126615,25.0
break15,fixed,25.0,fixed,25.0,,60,OOS,173,173,1.0,0.44508670520231214,-3.745664739884393,-0.14982658959537576,0.44508670520231214,0.5549132947976878,0.0,25.0
break15,fixed,25.0,fixed,30.0,,15,Discovery,340,340,1.0,0.47352941176470587,0.3698529411764706,0.014794117647058812,0.24705882352941178,0.2529411764705882,0.5,25.0
break15,fixed,25.0,fixed,30.0,,15,Validation,387,387,1.0,0.42377260981912146,-2.8275193798449614,-0.11310077519379848,0.3695090439276486,0.524547803617571,0.10594315245478036,25.0
break15,fixed,25.0,fixed,30.0,,15,OOS,173,173,1.0,0.41040462427745666,-3.291907514450867,-0.13167630057803473,0.41040462427745666,0.5780346820809249,0.011560693641618497,25.0
break15,fixed,25.0,fixed,30.0,,30,Discovery,340,340,1.0,0.48823529411764705,0.9117647058823529,0.0364705882352941,0.3205882352941177,0.32941176470588235,0.35,25.0
break15,fixed,25.0,fixed,30.0,,30,Validation,387,387,1.0,0.42377260981912146,-2.479328165374677,-0.09917312661498712,0.4082687338501292,0.5452196382428941,0.046511627906976744,25.0
break15,fixed,25.0,fixed,30.0,,30,OOS,173,173,1.0,0.41040462427745666,-3.4277456647398843,-0.13710982658959542,0.41040462427745666,0.5895953757225434,0.0,25.0
break15,fixed,25.0,fixed,30.0,,60,Discovery,340,340,1.0,0.5058823529411764,1.4625,0.05849999999999998,0.3735294117647059,0.37058823529411766,0.25588235294117645,25.0
break15,fixed,25.0,fixed,30.0,,60,Validation,387,387,1.0,0.4134366925064599,-2.948966408268734,-0.11795865633074941,0.4134366925064599,0.5710594315245479,0.015503875968992248,25.0
break15,fixed,25.0,fixed,30.0,,60,OOS,173,173,1.0,0.41040462427745666,-3.4277456647398843,-0.13710982658959542,0.41040462427745666,0.5895953757225434,0.0,25.0
break15,fixed,25.0,fixed,40.0,,15,Discovery,340,340,1.0,0.45588235294117646,-0.2580882352941177,-0.010323529411764716,0.10882352941176471,0.27058823529411763,0.6205882352941177,25.0
break15,fixed,25.0,fixed,40.0,,15,Validation,387,387,1.0,0.4005167958656331,-1.3688630490956073,-0.054754521963824285,0.28940568475452194,0.5426356589147286,0.16795865633074936,25.0
break15,fixed,25.0,fixed,40.0,,15,OOS,173,173,1.0,0.3988439306358382,-0.6271676300578035,-0.025086705202312126,0.37572254335260113,0.5895953757225434,0.03468208092485549,25.0
break15,fixed,25.0,fixed,40.0,,30,Discovery,340,340,1.0,0.4647058823529412,1.1764705882352942,0.04705882352941178,0.21764705882352942,0.34705882352941175,0.43529411764705883,25.0
break15,fixed,25.0,fixed,40.0,,30,Validation,387,387,1.0,0.3798449612403101,-1.4521963824289406,-0.05808785529715761,0.35142118863049093,0.5788113695090439,0.06976744186046512,25.0
break15,fixed,25.0,fixed,40.0,,30,OOS,173,173,1.0,0.3988439306358382,-0.32947976878612717,-0.013179190751445063,0.3872832369942196,0.6011560693641619,0.011560693641618497,25.0
break15,fixed,25.0,fixed,40.0,,60,Discovery,340,340,1.0,0.47058823529411764,2.0485294117647057,0.08194117647058825,0.29705882352941176,0.4,0.3029411764705882,25.0
break15,fixed,25.0,fixed,40.0,,60,Validation,387,387,1.0,0.3695090439276486,-1.9114987080103358,-0.07645994832041343,0.35917312661498707,0.6149870801033591,0.025839793281653745,25.0
break15,fixed,25.0,fixed,40.0,,60,OOS,173,173,1.0,0.3988439306358382,-0.07514450867052024,-0.003005780346820786,0.3988439306358382,0.6011560693641619,0.0,25.0
break15,fixed,25.0,rr,,1.0,15,Discovery,340,340,1.0,0.49117647058823527,0.22720588235294117,0.009088235294117621,0.3058823529411765,0.23529411764705882,0.4588235294117647,25.0
break15,fixed,25.0,rr,,1.0,15,Validation,387,387,1.0,0.4754521963824289,-2.052325581395349,-0.08209302325581398,0.4625322997416021,0.4883720930232558,0.04909560723514212,25.0
break15,fixed,25.0,rr,,1.0,15,OOS,173,173,1.0,0.44508670520231214,-3.6098265895953756,-0.14439306358381507,0.44508670520231214,0.5433526011560693,0.011560693641618497,25.0
break15,fixed,25.0,rr,,1.0,30,Discovery,340,340,1.0,0.5088235294117647,0.5294117647058824,0.021176470588235265,0.3764705882352941,0.31176470588235294,0.31176470588235294,25.0
break15,fixed,25.0,rr,,1.0,30,Validation,387,387,1.0,0.4702842377260982,-2.182170542635659,-0.08728682170542638,0.46511627906976744,0.5038759689922481,0.031007751937984496,25.0
break15,fixed,25.0,rr,,1.0,30,OOS,173,173,1.0,0.44508670520231214,-3.745664739884393,-0.14982658959537576,0.44508670520231214,0.5549132947976878,0.0,25.0
break15,fixed,25.0,rr,,1.0,60,Discovery,340,340,1.0,0.5352941176470588,1.1,0.043999999999999984,0.4294117647058823,0.35294117647058826,0.21764705882352942,25.0
break15,fixed,25.0,rr,,1.0,60,Validation,387,387,1.0,0.4702842377260982,-2.299095607235142,-0.0919638242894057,0.4702842377260982,0.5193798449612403,0.0103359173126615,25.0
break15,fixed,25.0,rr,,1.0,60,OOS,173,173,1.0,0.44508670520231214,-3.745664739884393,-0.14982658959537576,0.44508670520231214,0.5549132947976878,0.0,25.0
break15,fixed,25.0,rr,,1.5,15,Discovery,340,340,1.0,0.45588235294117646,-0.27647058823529413,-0.011058823529411784,0.13823529411764707,0.27058823529411763,0.5911764705882353,25.0
break15,fixed,25.0,rr,,1.5,15,Validation,387,387,1.0,0.4005167958656331,-2.09625322997416,-0.08385012919896642,0.29457364341085274,0.5426356589147286,0.16279069767441862,25.0
break15,fixed,25.0,rr,,1.5,15,OOS,173,173,1.0,0.3988439306358382,-1.3092485549132948,-0.05236994219653183,0.3872832369942196,0.5895953757225434,0.023121387283236993,25.0
break15,fixed,25.0,rr,,1.5,30,Discovery,340,340,1.0,0.4647058823529412,1.0213235294117646,0.04085294117647058,0.25,0.34705882352941175,0.40294117647058825,25.0
break15,fixed,25.0,rr,,1.5,30,Validation,387,387,1.0,0.3798449612403101,-2.330749354005168,-0.09322997416020673,0.35142118863049093,0.5788113695090439,0.06976744186046512,25.0
break15,fixed,25.0,rr,,1.5,30,OOS,173,173,1.0,0.3988439306358382,-1.2976878612716762,-0.051907514450867075,0.3872832369942196,0.6011560693641619,0.011560693641618497,25.0
break15,fixed,25.0,rr,,1.5,60,Discovery,340,340,1.0,0.4764705882352941,1.826470588235294,0.07305882352941176,0.31176470588235294,0.3941176470588235,0.29411764705882354,25.0
break15,fixed,25.0,rr,,1.5,60,Validation,387,387,1.0,0.3695090439276486,-2.8094315245478034,-0.11237726098191217,0.35917312661498707,0.6149870801033591,0.025839793281653745,25.0
break15,fixed,25.0,rr,,1.5,60,OOS,173,173,1.0,0.3988439306358382,-1.0722543352601157,-0.04289017341040465,0.3988439306358382,0.6011560693641619,0.0,25.0
break15,fixed,25.0,rr,,2.0,15,Discovery,340,340,1.0,0.45,-0.31029411764705883,-0.012411764705882365,0.05588235294117647,0.27647058823529413,0.6676470588235294,25.0
break15,fixed,25.0,rr,,2.0,15,Validation,387,387,1.0,0.35917312661498707,-3.7344961240310077,-0.14937984496124032,0.17571059431524547,0.5736434108527132,0.25064599483204136,25.0
break15,fixed,25.0,rr,,2.0,15,OOS,173,173,1.0,0.36416184971098264,-0.4985549132947977,-0.019942196531791925,0.30057803468208094,0.6242774566473989,0.07514450867052024,25.0
break15,fixed,25.0,rr,,2.0,30,Discovery,340,340,1.0,0.4411764705882353,0.15441176470588236,0.006176470588235293,0.1264705882352941,0.36470588235294116,0.5088235294117647,25.0
break15,fixed,25.0,rr,,2.0,30,Validation,387,387,1.0,0.31266149870801035,-4.096899224806202,-0.1638759689922481,0.24806201550387597,0.6408268733850129,0.1111111111111111,25.0
break15,fixed,25.0,rr,,2.0,30,OOS,173,173,1.0,0.36416184971098264,0.11271676300578035,0.00450867052023119,0.3179190751445087,0.6358381502890174,0.046242774566473986,25.0
break15,fixed,25.0,rr,,2.0,60,Discovery,340,340,1.0,0.43529411764705883,0.9176470588235294,0.03670588235294118,0.19705882352941176,0.43529411764705883,0.36764705882352944,25.0
break15,fixed,25.0,rr,,2.0,60,Validation,387,387,1.0,0.2971576227390181,-3.954780361757106,-0.15819121447028425,0.27906976744186046,0.6821705426356589,0.03875968992248062,25.0
break15,fixed,25.0,rr,,2.0,60,OOS,173,173,1.0,0.36416184971098264,1.3121387283236994,0.052485549132947965,0.36416184971098264,0.6358381502890174,0.0,25.0
imp15_pb5,structural,,fixed,15.0,,15,Discovery,369,369,1.0,0.45257452574525747,-0.40176151761517614,-0.04470349138671577,0.39295392953929537,0.5176151761517616,0.08943089430894309,9.75
imp15_pb5,structural,,fixed,15.0,,15,Validation,420,420,1.0,0.5071428571428571,-2.2827380952380953,-0.17706250480596517,0.5071428571428571,0.4857142857142857,0.007142857142857143,19.75
imp15_pb5,structural,,fixed,15.0,,15,OOS,181,181,1.0,0.574585635359116,-2.49585635359116,-0.14249034098030416,0.574585635359116,0.425414364640884,0.0,28.25
imp15_pb5,structural,,fixed,15.0,,30,Discovery,369,369,1.0,0.43360433604336046,-0.45528455284552843,-0.041363825095689796,0.4092140921409214,0.5392953929539296,0.051490514905149054,9.75
imp15_pb5,structural,,fixed,15.0,,30,Validation,420,420,1.0,0.5071428571428571,-2.3339285714285714,-0.1796700510688827,0.5071428571428571,0.4928571428571429,0.0,19.75
imp15_pb5,structural,,fixed,15.0,,30,OOS,181,181,1.0,0.574585635359116,-2.49585635359116,-0.14249034098030416,0.574585635359116,0.425414364640884,0.0,28.25
imp15_pb5,structural,,fixed,15.0,,60,Discovery,369,369,1.0,0.4444444444444444,-0.2621951219512195,-0.005692888666763453,0.43360433604336046,0.5501355013550135,0.016260162601626018,9.75
imp15_pb5,structural,,fixed,15.0,,60,Validation,420,420,1.0,0.5071428571428571,-2.3339285714285714,-0.1796700510688827,0.5071428571428571,0.4928571428571429,0.0,19.75
imp15_pb5,structural,,fixed,15.0,,60,OOS,181,181,1.0,0.574585635359116,-2.49585635359116,-0.14249034098030416,0.574585635359116,0.425414364640884,0.0,28.25
imp15_pb5,structural,,fixed,20.0,,15,Discovery,369,369,1.0,0.3956639566395664,-0.7289972899728997,-0.061063712164783304,0.2926829268292683,0.5609756097560976,0.14634146341463414,9.75
imp15_pb5,structural,,fixed,20.0,,15,Validation,420,420,1.0,0.4261904761904762,-3.4148809523809525,-0.23539490143586023,0.42142857142857143,0.5571428571428572,0.02142857142857143,19.75
imp15_pb5,structural,,fixed,20.0,,15,OOS,181,181,1.0,0.5303867403314917,-1.7361878453038675,-0.09265871134151793,0.5303867403314917,0.4585635359116022,0.011049723756906077,28.25
imp15_pb5,structural,,fixed,20.0,,30,Discovery,369,369,1.0,0.3794037940379404,-0.6246612466124661,-0.04010624126519662,0.3252032520325203,0.5880758807588076,0.08672086720867209,9.75
imp15_pb5,structural,,fixed,20.0,,30,Validation,420,420,1.0,0.4261904761904762,-3.504166666666667,-0.23844510363439148,0.4261904761904762,0.5738095238095238,0.0,19.75
imp15_pb5,structural,,fixed,20.0,,30,OOS,181,181,1.0,0.5414364640883977,-1.5870165745856353,-0.0889980666613159,0.5303867403314917,0.4585635359116022,0.011049723756906077,28.25
imp15_pb5,structural,,fixed,20.0,,60,Discovery,369,369,1.0,0.3794037940379404,-0.6138211382113821,-0.007132665184566545,0.34417344173441733,0.6151761517615176,0.04065040650406504,9.75
imp15_pb5,structural,,fixed,20.0,,60,Validation,420,420,1.0,0.4261904761904762,-3.504166666666667,-0.23844510363439148,0.4261904761904762,0.5738095238095238,0.0,19.75
imp15_pb5,structural,,fixed,20.0,,60,OOS,181,181,1.0,0.5414364640883977,-1.4406077348066297,-0.08540521169741394,0.5414364640883977,0.4585635359116022,0.0,28.25
imp15_pb5,structural,,fixed,25.0,,15,Discovery,369,369,1.0,0.36585365853658536,-1.130758807588076,-0.055365165116387276,0.23577235772357724,0.5853658536585366,0.17886178861788618,9.75
imp15_pb5,structural,,fixed,25.0,,15,Validation,420,420,1.0,0.37142857142857144,-4.146428571428571,-0.2525929194729052,0.36666666666666664,0.611904761904762,0.02142857142857143,19.75
imp15_pb5,structural,,fixed,25.0,,15,OOS,181,181,1.0,0.4972375690607735,-1.4019337016574585,-0.04570832909173848,0.4861878453038674,0.49171270718232046,0.022099447513812154,28.25
imp15_pb5,structural,,fixed,25.0,,30,Discovery,369,369,1.0,0.34146341463414637,-0.8448509485094851,-0.029476242095204542,0.27100271002710025,0.6178861788617886,0.1111111111111111,9.75
imp15_pb5,structural,,fixed,25.0,,30,Validation,420,420,1.0,0.37142857142857144,-4.270238095238096,-0.2590955026238174,0.36666666666666664,0.6285714285714286,0.004761904761904762,19.75
imp15_pb5,structural,,fixed,25.0,,30,OOS,181,181,1.0,0.5082872928176796,-1.0870165745856353,-0.04004471333777705,0.4972375690607735,0.49171270718232046,0.011049723756906077,28.25
imp15_pb5,structural,,fixed,25.0,,60,Discovery,369,369,1.0,0.34146341463414637,-0.801490514905149,0.005458641897393466,0.2926829268292683,0.6504065040650406,0.056910569105691054,9.75
imp15_pb5,structural,,fixed,25.0,,60,Validation,420,420,1.0,0.37142857142857144,-4.211904761904762,-0.25326216929048406,0.37142857142857144,0.6285714285714286,0.0,19.75
imp15_pb5,structural,,fixed,25.0,,60,OOS,181,181,1.0,0.5082872928176796,-0.8853591160220995,-0.03509606404787436,0.5082872928176796,0.49171270718232046,0.0,28.25
imp15_pb5,structural,,fixed,30.0,,15,Discovery,369,369,1.0,0.34688346883468835,-1.1178861788617886,-0.02905032533470619,0.18699186991869918,0.5989159891598916,0.2140921409214092,9.75
imp15_pb5,structural,,fixed,30.0,,15,Validation,420,420,1.0,0.3357142857142857,-4.1779761904761905,-0.2687482101264821,0.3119047619047619,0.6333333333333333,0.05476190476190476,19.75
imp15_pb5,structural,,fixed,30.0,,15,OOS,181,181,1.0,0.46408839779005523,-0.6837016574585635,-0.040914466332047594,0.4530386740331492,0.5138121546961326,0.03314917127071823,28.25
imp15_pb5,structural,,fixed,30.0,,30,Discovery,369,369,1.0,0.3224932249322493,-0.771680216802168,-0.00902492323370966,0.22764227642276422,0.6368563685636857,0.13550135501355012,9.75
imp15_pb5,structural,,fixed,30.0,,30,Validation,420,420,1.0,0.3357142857142857,-4.254166666666666,-0.27359277976404905,0.3261904761904762,0.6595238095238095,0.014285714285714285,19.75
imp15_pb5,structural,,fixed,30.0,,30,OOS,181,181,1.0,0.47513812154696133,-0.36049723756906077,-0.04027547548887552,0.46408839779005523,0.5248618784530387,0.011049723756906077,28.25
imp15_pb5,structural,,fixed,30.0,,60,Discovery,369,369,1.0,0.3143631436314363,-0.8102981029810298,0.013096513765102515,0.24932249322493225,0.6775067750677507,0.07317073170731707,9.75
imp15_pb5,structural,,fixed,30.0,,60,Validation,420,420,1.0,0.3357142857142857,-4.156547619047619,-0.2641459060379797,0.3357142857142857,0.6595238095238095,0.004761904761904762,19.75
imp15_pb5,structural,,fixed,30.0,,60,OOS,181,181,1.0,0.47513812154696133,-0.10359116022099447,-0.033971031872972075,0.47513812154696133,0.5248618784530387,0.0,28.25
imp15_pb5,structural,,fixed,40.0,,15,Discovery,369,369,1.0,0.3224932249322493,-1.1443089430894309,-0.09358524821059234,0.12195121951219512,0.6233062330623306,0.25474254742547425,9.75
imp15_pb5,structural,,fixed,40.0,,15,Validation,420,420,1.0,0.3,-3.9410714285714286,-0.27030654213162586,0.2261904761904762,0.6595238095238095,0.11428571428571428,19.75
imp15_pb5,structural,,fixed,40.0,,15,OOS,181,181,1.0,0.4198895027624309,0.5345303867403315,-0.006682146844411759,0.3867403314917127,0.5359116022099447,0.07734806629834254,28.25
imp15_pb5,structural,,fixed,40.0,,30,Discovery,369,369,1.0,0.2981029810298103,-0.17276422764227642,0.013364883930915861,0.18699186991869918,0.6612466124661247,0.15176151761517614,9.75
imp15_pb5,structural,,fixed,40.0,,30,Validation,420,420,1.0,0.3,-3.3785714285714286,-0.24941021820352163,0.28095238095238095,0.6904761904761905,0.02857142857142857,19.75
imp15_pb5,structural,,fixed,40.0,,30,OOS,181,181,1.0,0.4198895027624309,-0.106353591160221,-0.012081004495785828,0.4088397790055249,0.569060773480663,0.022099447513812154,28.25
imp15_pb5,structural,,fixed,40.0,,60,Discovery,369,369,1.0,0.2845528455284553,-0.18495934959349594,0.0446107203912961,0.20596205962059622,0.7073170731707317,0.08672086720867209,9.75
imp15_pb5,structural,,fixed,40.0,,60,Validation,420,420,1.0,0.29523809523809524,-3.6880952380952383,-0.26236790247159875,0.28095238095238095,0.7,0.01904761904761905,19.75
imp15_pb5,structural,,fixed,40.0,,60,OOS,181,181,1.0,0.4198895027624309,-0.24447513812154695,-0.009174034002847104,0.4198895027624309,0.580110497237569,0.0,28.25
imp15_pb5,structural,,rr,,1.0,15,Discovery,369,369,1.0,0.4932249322493225,-1.2486449864498645,-0.13799656095739637,0.4715447154471545,0.47696476964769646,0.051490514905149054,9.75
imp15_pb5,structural,,rr,,1.0,15,Validation,420,420,1.0,0.4380952380952381,-3.818452380952381,-0.2003138271174366,0.41904761904761906,0.5428571428571428,0.0380952380952381,19.75
imp15_pb5,structural,,rr,,1.0,15,OOS,181,181,1.0,0.4530386740331492,-2.5732044198895028,-0.14771472562904317,0.4198895027624309,0.5027624309392266,0.07734806629834254,28.25
imp15_pb5,structural,,rr,,1.0,30,Discovery,369,369,1.0,0.48509485094850946,-1.2811653116531165,-0.14229689655418173,0.48509485094850946,0.4932249322493225,0.02168021680216802,9.75
imp15_pb5,structural,,rr,,1.0,30,Validation,420,420,1.0,0.4380952380952381,-3.470833333333333,-0.19088887831522194,0.4380952380952381,0.5523809523809524,0.009523809523809525,19.75
imp15_pb5,structural,,rr,,1.0,30,OOS,181,181,1.0,0.4419889502762431,-2.479281767955801,-0.1532080711943084,0.430939226519337,0.5248618784530387,0.04419889502762431,28.25
