mechanism,T_offset,horizon,split,n,win,mean,rate,delta_vs_50,n_base,delta_vs_long
fade_5_ext,90,30,OOS,151,0.5364238410596026,1.5413907284768211,0.36650485436893204,0.03642384105960261,412.0,0.019433549797466698
follow_15,90,30,OOS,410,0.47073170731707314,-1.7536585365853659,0.9951456310679612,-0.029268292682926855,412.0,-0.04625858394506277
fade_15,90,30,OOS,410,0.5292682926829269,1.7536585365853659,0.9951456310679612,0.029268292682926855,412.0,0.01227800142079094
follow_15_ext,90,30,OOS,146,0.4657534246575342,2.154109589041096,0.35436893203883496,-0.03424657534246578,412.0,-0.051236866604601694
fade_15_ext,90,30,OOS,146,0.5342465753424658,-2.154109589041096,0.35436893203883496,0.03424657534246578,412.0,0.017256284080329864
follow_30,90,30,OOS,412,0.49271844660194175,-0.24757281553398058,1.0,-0.007281553398058249,412.0,-0.024271844660194164
fade_30,90,30,OOS,412,0.5072815533980582,0.24757281553398058,1.0,0.007281553398058249,412.0,-0.009708737864077666
follow_30_ext,90,30,OOS,116,0.4396551724137931,-5.114224137931035,0.2815533980582524,-0.060344827586206906,412.0,-0.07733511884834282
fade_30_ext,90,30,OOS,116,0.5603448275862069,5.114224137931035,0.2815533980582524,0.06034482758620685,412.0,0.043354536324070936
run_continue,90,30,OOS,104,0.5,0.8774038461538461,0.2524271844660194,0.0,412.0,-0.016990291262135915
run_fade,90,30,OOS,104,0.5,-0.8774038461538461,0.2524271844660194,0.0,412.0,-0.016990291262135915
alt_fade,90,30,OOS,109,0.5137614678899083,-0.14678899082568808,0.2645631067961165,0.013761467889908285,412.0,-0.0032288233722276294
UNCOND_LONG,90,60,OOS,412,0.5485436893203883,-0.9684466019417476,1.0,0.04854368932038833,,
follow_1,90,60,OOS,409,0.4841075794621027,2.665647921760391,0.9927184466019418,-0.0158924205378973,412.0,-0.06443610985828563
fade_1,90,60,OOS,409,0.5134474327628362,-2.665647921760391,0.9927184466019418,0.01344743276283622,412.0,-0.03509625655755211
follow_1_ext,90,60,OOS,126,0.4523809523809524,-0.5119047619047619,0.3058252427184466,-0.047619047619047616,412.0,-0.09616273693943594
fade_1_ext,90,60,OOS,126,0.5396825396825397,0.5119047619047619,0.3058252427184466,0.03968253968253965,412.0,-0.008861149637848675
follow_5,90,60,OOS,408,0.47549019607843135,-1.735906862745098,0.9902912621359223,-0.02450980392156865,412.0,-0.07305349324195698
fade_5,90,60,OOS,408,0.5220588235294118,1.735906862745098,0.9902912621359223,0.022058823529411797,412.0,-0.02648486579097653
follow_5_ext,90,60,OOS,151,0.4966887417218543,-3.5745033112582782,0.36650485436893204,-0.0033112582781457123,412.0,-0.05185494759853404
fade_5_ext,90,60,OOS,151,0.5033112582781457,3.5745033112582782,0.36650485436893204,0.0033112582781457123,412.0,-0.045232431042242616
follow_15,90,60,OOS,410,0.5121951219512195,1.2597560975609756,0.9951456310679612,0.012195121951219523,412.0,-0.036348567369168805
fade_15,90,60,OOS,410,0.4853658536585366,-1.2597560975609756,0.9951456310679612,-0.014634146341463428,412.0,-0.06317783566185176
follow_15_ext,90,60,OOS,146,0.5136986301369864,7.7311643835616435,0.35436893203883496,0.013698630136986356,412.0,-0.03484505918340197
fade_15_ext,90,60,OOS,146,0.4794520547945205,-7.7311643835616435,0.35436893203883496,-0.02054794520547948,412.0,-0.0690916345258678
follow_30,90,60,OOS,412,0.5242718446601942,4.826456310679611,1.0,0.024271844660194164,412.0,-0.024271844660194164
fade_30,90,60,OOS,412,0.4733009708737864,-4.826456310679611,1.0,-0.02669902912621358,412.0,-0.07524271844660191
follow_30_ext,90,60,OOS,116,0.45689655172413796,-1.1918103448275863,0.2815533980582524,-0.043103448275862044,412.0,-0.09164713759625037
fade_30_ext,90,60,OOS,116,0.5431034482758621,1.1918103448275863,0.2815533980582524,0.0431034482758621,412.0,-0.005440241044526228
run_continue,90,60,OOS,104,0.5288461538461539,12.03125,0.2524271844660194,0.028846153846153855,412.0,-0.019697535474234473
run_fade,90,60,OOS,104,0.46153846153846156,-12.03125,0.2524271844660194,-0.038461538461538436,412.0,-0.08700522778192676
alt_fade,90,60,OOS,109,0.5596330275229358,5.068807339449541,0.2645631067961165,0.059633027522935755,412.0,0.011089338202547427
UNCOND_LONG,105,5,IS,2402,0.5083263946711074,0.03413821815154038,1.0,0.008326394671107407,,
follow_1,105,5,IS,2253,0.4669329782512206,-0.13304482911673324,0.9379683597002498,-0.0330670217487794,2402.0,-0.04139341641988681
fade_1,105,5,IS,2253,0.49622725255215266,0.13304482911673324,0.9379683597002498,-0.0037727474478473355,2402.0,-0.012099142118954742
follow_1_ext,105,5,IS,817,0.4700122399020808,-0.04467564259485924,0.3401332223147377,-0.029987760097919203,2402.0,-0.03831415476902661
fade_1_ext,105,5,IS,817,0.4883720930232558,0.04467564259485924,0.3401332223147377,-0.011627906976744207,2402.0,-0.019954301647851613
follow_5,105,5,IS,2334,0.4768637532133676,0.055269922879177376,0.9716902581182348,-0.023136246786632397,2402.0,-0.031462641457739804
fade_5,105,5,IS,2334,0.48671808054841476,-0.055269922879177376,0.9716902581182348,-0.013281919451585245,2402.0,-0.02160831412269265
follow_5_ext,105,5,IS,817,0.47980416156670747,0.36138310893512854,0.3401332223147377,-0.020195838433292534,2402.0,-0.02852223310439994
fade_5_ext,105,5,IS,817,0.48225214198286415,-0.36138310893512854,0.3401332223147377,-0.017747858017135854,2402.0,-0.02607425268824326
follow_15,105,5,IS,2357,0.47475604582095887,0.07827747136190072,0.9812656119900083,-0.025243954179041128,2402.0,-0.033570348850148535
fade_15,105,5,IS,2357,0.4891811624946967,-0.07827747136190072,0.9812656119900083,-0.010818837505303325,2402.0,-0.01914523217641073
follow_15_ext,105,5,IS,817,0.47980416156670747,0.38555691554467564,0.3401332223147377,-0.020195838433292534,2402.0,-0.02852223310439994
fade_15_ext,105,5,IS,817,0.4810281517747858,-0.38555691554467564,0.3401332223147377,-0.018971848225214194,2402.0,-0.0272982428963216
follow_30,105,5,IS,2373,0.4740834386852086,0.06236831015592077,0.9879267277268943,-0.02591656131479142,2402.0,-0.034242955985898826
fade_30,105,5,IS,2373,0.4888327012220818,-0.06236831015592077,0.9879267277268943,-0.011167298777918222,2402.0,-0.01949369344902563
follow_30_ext,105,5,IS,817,0.4528763769889841,0.1857405140758874,0.3401332223147377,-0.047123623011015914,2402.0,-0.05545001768212332
fade_30_ext,105,5,IS,817,0.5079559363525091,-0.1857405140758874,0.3401332223147377,0.00795593635250913,2402.0,-0.0003704583185982768
run_continue,105,5,IS,434,0.4377880184331797,-0.5178571428571429,0.1806827643630308,-0.062211981566820285,2402.0,-0.07053837623792769
run_fade,105,5,IS,434,0.532258064516129,0.5178571428571429,0.1806827643630308,0.032258064516129004,2402.0,0.023931669845021597
alt_fade,105,5,IS,566,0.49646643109540634,0.42402826855123676,0.23563696919233973,-0.0035335689045936647,2402.0,-0.011859963575701071
UNCOND_LONG,105,15,IS,2402,0.5287260616153205,0.22429225645295586,1.0,0.02872606161532054,,
follow_1,105,15,IS,2253,0.49134487350199735,0.16222814025743454,0.9379683597002498,-0.008655126498002652,2402.0,-0.037381188113323194
fade_1,105,15,IS,2253,0.4909010208610741,-0.16222814025743454,0.9379683597002498,-0.009098979138925878,2402.0,-0.03782504075424642
follow_1_ext,105,15,IS,817,0.4908200734394125,0.24755201958384332,0.3401332223147377,-0.009179926560587526,2402.0,-0.03790598817590807
fade_1_ext,105,15,IS,817,0.48959608323133413,-0.24755201958384332,0.3401332223147377,-0.010403916768665866,2402.0,-0.03912997838398641
follow_5,105,15,IS,2334,0.49700085689802914,0.5264567266495287,0.9716902581182348,-0.002999143101970858,2402.0,-0.0317252047172914
fade_5,105,15,IS,2334,0.48500428449014565,-0.5264567266495287,0.9716902581182348,-0.014995715509854346,2402.0,-0.04372177712517489
follow_5_ext,105,15,IS,817,0.5055079559363526,1.013157894736842,0.3401332223147377,0.00550795593635256,2402.0,-0.023218105678967982
fade_5_ext,105,15,IS,817,0.4773561811505508,-1.013157894736842,0.3401332223147377,-0.022643818849449215,2402.0,-0.05136988046476976
follow_15,105,15,IS,2357,0.4917267713194739,0.30229104794229955,0.9812656119900083,-0.008273228680526101,2402.0,-0.03699929029584664
fade_15,105,15,IS,2357,0.49087823504454814,-0.30229104794229955,0.9812656119900083,-0.009121764955451861,2402.0,-0.0378478265707724
follow_15_ext,105,15,IS,817,0.4944920440636475,0.8408812729498164,0.3401332223147377,-0.005507955936352504,2402.0,-0.034234017551673046
fade_15_ext,105,15,IS,817,0.49326805385556916,-0.8408812729498164,0.3401332223147377,-0.006731946144430845,2402.0,-0.035458007759751387
follow_30,105,15,IS,2373,0.4892541087231353,0.04487989886219975,0.9879267277268943,-0.010745891276864705,2402.0,-0.03947195289218525
fade_30,105,15,IS,2373,0.49346818373367046,-0.04487989886219975,0.9879267277268943,-0.006531816266329538,2402.0,-0.03525787788165008
follow_30_ext,105,15,IS,817,0.47123623011015914,0.021113831089351286,0.3401332223147377,-0.028763769889840862,2402.0,-0.057489831505161404
fade_30_ext,105,15,IS,817,0.5128518971848225,-0.021113831089351286,0.3401332223147377,0.012851897184822492,2402.0,-0.01587416443049805
run_continue,105,15,IS,434,0.5092165898617511,1.0639400921658986,0.1806827643630308,0.009216589861751112,2402.0,-0.01950947175356943
run_fade,105,15,IS,434,0.4700460829493088,-1.0639400921658986,0.1806827643630308,-0.029953917050691226,2402.0,-0.05867997866601177
alt_fade,105,15,IS,566,0.48939929328621906,0.4253533568904594,0.23563696919233973,-0.010600706713780939,2402.0,-0.03932676832910148
UNCOND_LONG,105,30,IS,2402,0.5162364696086594,-0.16101165695253955,1.0,0.016236469608659432,,
follow_1,105,30,IS,2253,0.4909010208610741,0.4543941411451398,0.9379683597002498,-0.009098979138925878,2402.0,-0.02533544874758531
fade_1,105,30,IS,2253,0.4944518419884598,-0.4543941411451398,0.9379683597002498,-0.005548158011540183,2402.0,-0.021784627620199615
follow_1_ext,105,30,IS,817,0.4785801713586291,-0.08139534883720931,0.3401332223147377,-0.021419828641370875,2402.0,-0.03765629825003031
fade_1_ext,105,30,IS,817,0.5042839657282742,0.08139534883720931,0.3401332223147377,0.004283965728274164,2402.0,-0.011952503880385268
follow_5,105,30,IS,2334,0.5034275921165381,0.23532562125107112,0.9716902581182348,0.003427592116538092,2402.0,-0.01280887749212134
fade_5,105,30,IS,2334,0.4811482433590403,-0.23532562125107112,0.9716902581182348,-0.018851756640959727,2402.0,-0.03508822624961916
follow_5_ext,105,30,IS,817,0.4883720930232558,0.4204406364749082,0.3401332223147377,-0.011627906976744207,2402.0,-0.02786437658540364
fade_5_ext,105,30,IS,817,0.49326805385556916,-0.4204406364749082,0.3401332223147377,-0.006731946144430845,2402.0,-0.022968415753090277
follow_15,105,30,IS,2357,0.4819686041578278,-0.10882477725922783,0.9812656119900083,-0.018031395842172226,2402.0,-0.03426786545083166
fade_15,105,30,IS,2357,0.5027577428935087,0.10882477725922783,0.9812656119900083,0.002757742893508719,2402.0,-0.013478726715150713
follow_15_ext,105,30,IS,817,0.47980416156670747,0.17319461444308445,0.3401332223147377,-0.020195838433292534,2402.0,-0.036432308041951966
fade_15_ext,105,30,IS,817,0.5042839657282742,-0.17319461444308445,0.3401332223147377,0.004283965728274164,2402.0,-0.011952503880385268
follow_30,105,30,IS,2373,0.48461862621154655,0.12168141592920353,0.9879267277268943,-0.015381373788453445,2402.0,-0.03161784339711288
fade_30,105,30,IS,2373,0.5014749262536873,-0.12168141592920353,0.9879267277268943,0.001474926253687281,2402.0,-0.01476154335497215
follow_30_ext,105,30,IS,817,0.46878824969400246,-0.26805385556915545,0.3401332223147377,-0.031211750305997543,2402.0,-0.047448219914656975
fade_30_ext,105,30,IS,817,0.5201958384332925,0.26805385556915545,0.3401332223147377,0.020195838433292534,2402.0,0.003959368824633103
run_continue,105,30,IS,434,0.5184331797235023,1.5,0.1806827643630308,0.018433179723502335,2402.0,0.0021967101148429036
run_fade,105,30,IS,434,0.47235023041474655,-1.5,0.1806827643630308,-0.027649769585253448,2402.0,-0.04388623919391288
alt_fade,105,30,IS,566,0.4787985865724382,-0.06448763250883392,0.23563696919233973,-0.02120141342756182,2402.0,-0.03743788303622125
UNCOND_LONG,105,60,IS,2402,0.5233139050791007,0.22866361365528726,1.0,0.023313905079100694,,
follow_1,105,60,IS,2253,0.49533954727030627,0.19374167776298268,0.9379683597002498,-0.0046604527296937315,2402.0,-0.027974357808794426
fade_1,105,60,IS,2253,0.49489569462938304,-0.19374167776298268,0.9379683597002498,-0.005104305370616957,2402.0,-0.02841821044971765
follow_1_ext,105,60,IS,817,0.4663402692778458,-0.8252753977968176,0.3401332223147377,-0.033659730722154224,2402.0,-0.05697363580125492
fade_1_ext,105,60,IS,817,0.5226438188494492,0.8252753977968176,0.3401332223147377,0.022643818849449215,2402.0,-0.0006700862296514787
follow_5,105,60,IS,2334,0.501713796058269,-0.3333333333333333,0.9716902581182348,0.001713796058269046,2402.0,-0.021600109020831648
fade_5,105,60,IS,2334,0.4888603256212511,0.3333333333333333,0.9716902581182348,-0.01113967437874891,2402.0,-0.034453579457849604
follow_5_ext,105,60,IS,817,0.49571603427172584,-0.5783353733170135,0.3401332223147377,-0.004283965728274164,2402.0,-0.027597870807374858
fade_5_ext,105,60,IS,817,0.49326805385556916,0.5783353733170135,0.3401332223147377,-0.006731946144430845,2402.0,-0.03004585122353154
follow_15,105,60,IS,2357,0.4959694526941027,0.23430207891387356,0.9812656119900083,-0.004030547305897303,2402.0,-0.027344452384997997
fade_15,105,60,IS,2357,0.4942723801442512,-0.23430207891387356,0.9812656119900083,-0.005727619855748822,2402.0,-0.029041524934849516
follow_15_ext,105,60,IS,817,0.4920440636474908,0.20195838433292534,0.3401332223147377,-0.007955936352509185,2402.0,-0.03126984143160988
fade_15_ext,105,60,IS,817,0.4944920440636475,-0.20195838433292534,0.3401332223147377,-0.005507955936352504,2402.0,-0.0288218610154532
follow_30,105,60,IS,2373,0.4858828487147071,0.09882005899705015,0.9879267277268943,-0.014117151285292895,2402.0,-0.03743105636439359
fade_30,105,60,IS,2373,0.504424778761062,-0.09882005899705015,0.9879267277268943,0.004424778761061954,2402.0,-0.01888912631803874
follow_30_ext,105,60,IS,817,0.46878824969400246,0.1416768665850673,0.3401332223147377,-0.031211750305997543,2402.0,-0.05452565538509824
fade_30_ext,105,60,IS,817,0.5275397796817626,-0.1416768665850673,0.3401332223147377,0.027539779681762577,2402.0,0.004225874602661883
run_continue,105,60,IS,434,0.5207373271889401,0.2252304147465438,0.1806827643630308,0.020737327188940058,2402.0,-0.002576577890160636
run_fade,105,60,IS,434,0.4700460829493088,-0.2252304147465438,0.1806827643630308,-0.029953917050691226,2402.0,-0.05326782212979192
alt_fade,105,60,IS,566,0.48586572438162545,-0.7999116607773852,0.23563696919233973,-0.014134275618374548,2402.0,-0.03744818069747524
UNCOND_LONG,105,5,Validation,774,0.520671834625323,0.5771963824289406,1.0,0.02067183462532296,,
follow_1,105,5,Validation,752,0.48138297872340424,-1.1595744680851063,0.9715762273901809,-0.018617021276595758,774.0,-0.03928885590191872
fade_1,105,5,Validation,752,0.5106382978723404,1.1595744680851063,0.9715762273901809,0.010638297872340385,774.0,-0.010033536752982575
follow_1_ext,105,5,Validation,228,0.4649122807017544,-3.405701754385965,0.29457364341085274,-0.03508771929824561,774.0,-0.05575955392356857
fade_1_ext,105,5,Validation,228,0.5263157894736842,3.405701754385965,0.29457364341085274,0.02631578947368418,774.0,0.005643954848361221
follow_5,105,5,Validation,765,0.48627450980392156,-0.8712418300653595,0.9883720930232558,-0.013725490196078438,774.0,-0.0343973248214014
fade_5,105,5,Validation,765,0.5058823529411764,0.8712418300653595,0.9883720930232558,0.00588235294117645,774.0,-0.01478948168414651
follow_5_ext,105,5,Validation,238,0.42436974789915966,-3.08718487394958,0.30749354005167956,-0.07563025210084034,774.0,-0.0963020867261633
fade_5_ext,105,5,Validation,238,0.5672268907563025,3.08718487394958,0.30749354005167956,0.0672268907563025,774.0,0.046555056130979544
follow_15,105,5,Validation,771,0.4656290531776913,-0.7846952010376135,0.9961240310077519,-0.03437094682230868,774.0,-0.05504278144763164
fade_15,105,5,Validation,771,0.5265888456549935,0.7846952010376135,0.9961240310077519,0.02658884565499353,774.0,0.005917011029670571
follow_15_ext,105,5,Validation,281,0.47686832740213525,-0.8158362989323843,0.36304909560723514,-0.02313167259786475,774.0,-0.04380350722318771
fade_15_ext,105,5,Validation,281,0.5160142348754448,0.8158362989323843,0.36304909560723514,0.016014234875444844,774.0,-0.004657599749878116
follow_30,105,5,Validation,772,0.47150259067357514,-1.0126295336787565,0.9974160206718347,-0.02849740932642486,774.0,-0.04916924395174782
fade_30,105,5,Validation,772,0.5207253886010362,1.0126295336787565,0.9974160206718347,0.020725388601036232,774.0,5.355397571327192e-05
follow_30_ext,105,5,Validation,266,0.46616541353383456,-1.4417293233082706,0.34366925064599485,-0.03383458646616544,774.0,-0.0545064210914884
fade_30_ext,105,5,Validation,266,0.5225563909774437,1.4417293233082706,0.34366925064599485,0.022556390977443663,774.0,0.0018845563521207032
run_continue,105,5,Validation,170,0.4294117647058823,-4.704411764705882,0.21963824289405684,-0.07058823529411767,774.0,-0.09126006991944063
run_fade,105,5,Validation,170,0.5588235294117647,4.704411764705882,0.21963824289405684,0.05882352941176472,774.0,0.03815169478644176
alt_fade,105,5,Validation,183,0.48633879781420764,0.31010928961748635,0.2364341085271318,-0.013661202185792365,774.0,-0.034333036811115325
UNCOND_LONG,105,15,Validation,774,0.5529715762273901,1.2642118863049097,1.0,0.05297157622739013,,
follow_1,105,15,Validation,752,0.4920212765957447,-0.27493351063829785,0.9715762273901809,-0.007978723404255317,774.0,-0.060950299631645444
fade_1,105,15,Validation,752,0.4973404255319149,0.27493351063829785,0.9715762273901809,-0.002659574468085124,774.0,-0.05563115069547525
follow_1_ext,105,15,Validation,228,0.5131578947368421,-0.29605263157894735,0.29457364341085274,0.013157894736842146,774.0,-0.03981368149054798
