candidate,session_date,year,period,original_risk_points,risk_points,stop_dollars,exit_kind,net_points,net_dollars
skip_if_original_stop_over_200,2023-09-14,2023,Validation,53.875,53.875,107.75,time,22.5,45.0
hard_150_1r,2023-09-15,2023,Validation,79.125,75.0,150.0,target,74.0,148.0
hard_150_2r,2023-09-15,2023,Validation,79.125,75.0,150.0,time,47.5,95.0
hard_200_1p5r,2023-09-15,2023,Validation,79.125,100.0,200.0,time,47.5,95.0
hard_200_2r,2023-09-15,2023,Validation,79.125,100.0,200.0,time,47.5,95.0
skip_if_original_stop_over_200,2023-09-15,2023,Validation,79.125,79.125,158.25,time,47.5,95.0
hard_150_1r,2023-09-22,2023,Validation,38.0,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2023-09-22,2023,Validation,38.0,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2023-09-22,2023,Validation,38.0,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2023-09-22,2023,Validation,38.0,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2023-09-22,2023,Validation,38.0,38.0,76.0,stop,-39.0,-78.0
hard_150_1r,2023-09-25,2023,Validation,57.0,75.0,150.0,time,-20.25,-40.5
hard_150_2r,2023-09-25,2023,Validation,57.0,75.0,150.0,time,-20.25,-40.5
hard_200_1p5r,2023-09-25,2023,Validation,57.0,100.0,200.0,time,-20.25,-40.5
hard_200_2r,2023-09-25,2023,Validation,57.0,100.0,200.0,time,-20.25,-40.5
skip_if_original_stop_over_200,2023-09-25,2023,Validation,57.0,57.0,114.0,stop,-58.0,-116.0
hard_150_1r,2023-09-27,2023,Validation,50.0,75.0,150.0,target,74.0,148.0
hard_150_2r,2023-09-27,2023,Validation,50.0,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2023-09-27,2023,Validation,50.0,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2023-09-27,2023,Validation,50.0,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2023-09-27,2023,Validation,50.0,50.0,100.0,target,99.0,198.0
hard_150_1r,2023-09-29,2023,Validation,45.375,75.0,150.0,target,74.0,148.0
hard_150_2r,2023-09-29,2023,Validation,45.375,75.0,150.0,time,66.25,132.5
hard_200_1p5r,2023-09-29,2023,Validation,45.375,100.0,200.0,time,66.25,132.5
hard_200_2r,2023-09-29,2023,Validation,45.375,100.0,200.0,time,66.25,132.5
skip_if_original_stop_over_200,2023-09-29,2023,Validation,45.375,45.375,90.75,target,89.75,179.5
hard_150_1r,2023-10-05,2023,Validation,81.5,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2023-10-05,2023,Validation,81.5,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2023-10-05,2023,Validation,81.5,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2023-10-05,2023,Validation,81.5,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2023-10-05,2023,Validation,81.5,81.5,163.0,stop,-82.5,-165.0
hard_150_1r,2023-10-06,2023,Validation,71.25,75.0,150.0,target,74.0,148.0
hard_150_2r,2023-10-06,2023,Validation,71.25,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2023-10-06,2023,Validation,71.25,100.0,200.0,target,149.0,298.0
hard_200_2r,2023-10-06,2023,Validation,71.25,100.0,200.0,target,199.0,398.0
skip_if_original_stop_over_200,2023-10-06,2023,Validation,71.25,71.25,142.5,target,141.5,283.0
hard_150_1r,2023-10-10,2023,Validation,57.5,75.0,150.0,target,74.0,148.0
hard_150_2r,2023-10-10,2023,Validation,57.5,75.0,150.0,time,-41.25,-82.5
hard_200_1p5r,2023-10-10,2023,Validation,57.5,100.0,200.0,time,-41.25,-82.5
hard_200_2r,2023-10-10,2023,Validation,57.5,100.0,200.0,time,-41.25,-82.5
skip_if_original_stop_over_200,2023-10-10,2023,Validation,57.5,57.5,115.0,time,-41.25,-82.5
hard_150_1r,2023-10-16,2023,Validation,65.875,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2023-10-16,2023,Validation,65.875,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2023-10-16,2023,Validation,65.875,100.0,200.0,time,6.0,12.0
hard_200_2r,2023-10-16,2023,Validation,65.875,100.0,200.0,time,6.0,12.0
skip_if_original_stop_over_200,2023-10-16,2023,Validation,65.875,65.875,131.75,stop,-66.875,-133.75
hard_150_1r,2023-10-18,2023,Validation,51.0,75.0,150.0,target,74.0,148.0
hard_150_2r,2023-10-18,2023,Validation,51.0,75.0,150.0,time,97.25,194.5
hard_200_1p5r,2023-10-18,2023,Validation,51.0,100.0,200.0,time,97.25,194.5
hard_200_2r,2023-10-18,2023,Validation,51.0,100.0,200.0,time,97.25,194.5
skip_if_original_stop_over_200,2023-10-18,2023,Validation,51.0,51.0,102.0,stop,-52.0,-104.0
hard_150_1r,2023-11-10,2023,Validation,42.625,75.0,150.0,target,74.0,148.0
hard_150_2r,2023-11-10,2023,Validation,42.625,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2023-11-10,2023,Validation,42.625,100.0,200.0,target,149.0,298.0
hard_200_2r,2023-11-10,2023,Validation,42.625,100.0,200.0,target,199.0,398.0
skip_if_original_stop_over_200,2023-11-10,2023,Validation,42.625,42.625,85.25,target,84.25,168.5
hard_150_1r,2023-11-20,2023,Validation,53.75,75.0,150.0,target,74.0,148.0
hard_150_2r,2023-11-20,2023,Validation,53.75,75.0,150.0,time,64.25,128.5
hard_200_1p5r,2023-11-20,2023,Validation,53.75,100.0,200.0,time,64.25,128.5
hard_200_2r,2023-11-20,2023,Validation,53.75,100.0,200.0,time,64.25,128.5
skip_if_original_stop_over_200,2023-11-20,2023,Validation,53.75,53.75,107.5,time,64.25,128.5
hard_150_1r,2023-11-28,2023,Validation,24.5,75.0,150.0,time,27.0,54.0
hard_150_2r,2023-11-28,2023,Validation,24.5,75.0,150.0,time,27.0,54.0
hard_200_1p5r,2023-11-28,2023,Validation,24.5,100.0,200.0,time,27.0,54.0
hard_200_2r,2023-11-28,2023,Validation,24.5,100.0,200.0,time,27.0,54.0
skip_if_original_stop_over_200,2023-11-28,2023,Validation,24.5,24.5,49.0,target,48.0,96.0
hard_150_1r,2023-12-01,2023,Validation,45.0,75.0,150.0,time,28.75,57.5
hard_150_2r,2023-12-01,2023,Validation,45.0,75.0,150.0,time,28.75,57.5
hard_200_1p5r,2023-12-01,2023,Validation,45.0,100.0,200.0,time,28.75,57.5
hard_200_2r,2023-12-01,2023,Validation,45.0,100.0,200.0,time,28.75,57.5
skip_if_original_stop_over_200,2023-12-01,2023,Validation,45.0,45.0,90.0,stop,-46.0,-92.0
hard_150_1r,2023-12-04,2023,Validation,64.875,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2023-12-04,2023,Validation,64.875,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2023-12-04,2023,Validation,64.875,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2023-12-04,2023,Validation,64.875,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2023-12-04,2023,Validation,64.875,64.875,129.75,stop,-65.875,-131.75
hard_150_1r,2023-12-20,2023,Validation,41.75,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2023-12-20,2023,Validation,41.75,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2023-12-20,2023,Validation,41.75,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2023-12-20,2023,Validation,41.75,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2023-12-20,2023,Validation,41.75,41.75,83.5,stop,-42.75,-85.5
hard_150_1r,2023-12-22,2023,Validation,26.125,75.0,150.0,target,74.0,148.0
hard_150_2r,2023-12-22,2023,Validation,26.125,75.0,150.0,time,8.25,16.5
hard_200_1p5r,2023-12-22,2023,Validation,26.125,100.0,200.0,time,8.25,16.5
hard_200_2r,2023-12-22,2023,Validation,26.125,100.0,200.0,time,8.25,16.5
skip_if_original_stop_over_200,2023-12-22,2023,Validation,26.125,26.125,52.25,stop,-27.125,-54.25
hard_150_1r,2023-12-29,2023,Validation,16.875,75.0,150.0,target,74.0,148.0
hard_150_2r,2023-12-29,2023,Validation,16.875,75.0,150.0,time,62.0,124.0
hard_200_1p5r,2023-12-29,2023,Validation,16.875,100.0,200.0,time,62.0,124.0
hard_200_2r,2023-12-29,2023,Validation,16.875,100.0,200.0,time,62.0,124.0
skip_if_original_stop_over_200,2023-12-29,2023,Validation,16.875,16.875,33.75,target,32.75,65.5
hard_150_1r,2024-01-18,2024,Validation,34.0,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-01-18,2024,Validation,34.0,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-01-18,2024,Validation,34.0,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2024-01-18,2024,Validation,34.0,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2024-01-18,2024,Validation,34.0,34.0,68.0,stop,-35.0,-70.0
hard_150_1r,2024-01-22,2024,Validation,50.875,75.0,150.0,time,13.75,27.5
hard_150_2r,2024-01-22,2024,Validation,50.875,75.0,150.0,time,13.75,27.5
hard_200_1p5r,2024-01-22,2024,Validation,50.875,100.0,200.0,time,13.75,27.5
hard_200_2r,2024-01-22,2024,Validation,50.875,100.0,200.0,time,13.75,27.5
skip_if_original_stop_over_200,2024-01-22,2024,Validation,50.875,50.875,101.75,time,13.75,27.5
hard_150_1r,2024-01-26,2024,Validation,39.0,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-01-26,2024,Validation,39.0,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-01-26,2024,Validation,39.0,100.0,200.0,time,-70.25,-140.5
hard_200_2r,2024-01-26,2024,Validation,39.0,100.0,200.0,time,-70.25,-140.5
skip_if_original_stop_over_200,2024-01-26,2024,Validation,39.0,39.0,78.0,stop,-40.0,-80.0
hard_150_1r,2024-01-31,2024,Validation,54.25,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-01-31,2024,Validation,54.25,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-01-31,2024,Validation,54.25,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2024-01-31,2024,Validation,54.25,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2024-01-31,2024,Validation,54.25,54.25,108.5,stop,-55.25,-110.5
hard_150_1r,2024-02-02,2024,Validation,79.25,75.0,150.0,target,74.0,148.0
hard_150_2r,2024-02-02,2024,Validation,79.25,75.0,150.0,time,109.0,218.0
hard_200_1p5r,2024-02-02,2024,Validation,79.25,100.0,200.0,time,109.0,218.0
hard_200_2r,2024-02-02,2024,Validation,79.25,100.0,200.0,time,109.0,218.0
skip_if_original_stop_over_200,2024-02-02,2024,Validation,79.25,79.25,158.5,time,109.0,218.0
hard_150_1r,2024-02-05,2024,Validation,68.25,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-02-05,2024,Validation,68.25,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-02-05,2024,Validation,68.25,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2024-02-05,2024,Validation,68.25,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2024-02-05,2024,Validation,68.25,68.25,136.5,stop,-69.25,-138.5
hard_150_1r,2024-02-08,2024,Validation,29.0,75.0,150.0,time,-25.5,-51.0
hard_150_2r,2024-02-08,2024,Validation,29.0,75.0,150.0,time,-25.5,-51.0
hard_200_1p5r,2024-02-08,2024,Validation,29.0,100.0,200.0,time,-25.5,-51.0
hard_200_2r,2024-02-08,2024,Validation,29.0,100.0,200.0,time,-25.5,-51.0
skip_if_original_stop_over_200,2024-02-08,2024,Validation,29.0,29.0,58.0,stop,-30.0,-60.0
hard_150_1r,2024-02-13,2024,Validation,78.0,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-02-13,2024,Validation,78.0,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-02-13,2024,Validation,78.0,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2024-02-13,2024,Validation,78.0,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2024-02-13,2024,Validation,78.0,78.0,156.0,stop,-79.0,-158.0
hard_150_1r,2024-02-14,2024,Validation,52.0,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-02-14,2024,Validation,52.0,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-02-14,2024,Validation,52.0,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2024-02-14,2024,Validation,52.0,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2024-02-14,2024,Validation,52.0,52.0,104.0,stop,-53.0,-106.0
hard_150_1r,2024-02-15,2024,Validation,53.125,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-02-15,2024,Validation,53.125,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-02-15,2024,Validation,53.125,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2024-02-15,2024,Validation,53.125,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2024-02-15,2024,Validation,53.125,53.125,106.25,stop,-54.125,-108.25
hard_150_1r,2024-02-23,2024,Validation,50.5,75.0,150.0,target,74.0,148.0
hard_150_2r,2024-02-23,2024,Validation,50.5,75.0,150.0,time,18.0,36.0
hard_200_1p5r,2024-02-23,2024,Validation,50.5,100.0,200.0,time,18.0,36.0
hard_200_2r,2024-02-23,2024,Validation,50.5,100.0,200.0,time,18.0,36.0
skip_if_original_stop_over_200,2024-02-23,2024,Validation,50.5,50.5,101.0,time,18.0,36.0
hard_150_1r,2024-02-28,2024,Validation,35.25,75.0,150.0,time,-54.25,-108.5
hard_150_2r,2024-02-28,2024,Validation,35.25,75.0,150.0,time,-54.25,-108.5
hard_200_1p5r,2024-02-28,2024,Validation,35.25,100.0,200.0,time,-54.25,-108.5
hard_200_2r,2024-02-28,2024,Validation,35.25,100.0,200.0,time,-54.25,-108.5
skip_if_original_stop_over_200,2024-02-28,2024,Validation,35.25,35.25,70.5,stop,-36.25,-72.5
hard_150_1r,2024-03-08,2024,Validation,73.375,75.0,150.0,target,74.0,148.0
hard_150_2r,2024-03-08,2024,Validation,73.375,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2024-03-08,2024,Validation,73.375,100.0,200.0,target,149.0,298.0
hard_200_2r,2024-03-08,2024,Validation,73.375,100.0,200.0,target,199.0,398.0
skip_if_original_stop_over_200,2024-03-08,2024,Validation,73.375,73.375,146.75,target,145.75,291.5
hard_150_1r,2024-03-12,2024,Validation,96.625,75.0,150.0,target,74.0,148.0
hard_150_2r,2024-03-12,2024,Validation,96.625,75.0,150.0,time,81.75,163.5
hard_200_1p5r,2024-03-12,2024,Validation,96.625,100.0,200.0,time,81.75,163.5
hard_200_2r,2024-03-12,2024,Validation,96.625,100.0,200.0,time,81.75,163.5
skip_if_original_stop_over_200,2024-03-12,2024,Validation,96.625,96.625,193.25,time,81.75,163.5
hard_150_1r,2024-04-08,2024,Validation,51.875,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-04-08,2024,Validation,51.875,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-04-08,2024,Validation,51.875,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2024-04-08,2024,Validation,51.875,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2024-04-08,2024,Validation,51.875,51.875,103.75,stop,-52.875,-105.75
hard_150_1r,2024-04-09,2024,Validation,67.25,75.0,150.0,target,74.0,148.0
hard_150_2r,2024-04-09,2024,Validation,67.25,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-04-09,2024,Validation,67.25,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2024-04-09,2024,Validation,67.25,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2024-04-09,2024,Validation,67.25,67.25,134.5,stop,-68.25,-136.5
hard_150_1r,2024-04-12,2024,Validation,42.25,75.0,150.0,target,74.0,148.0
hard_150_2r,2024-04-12,2024,Validation,42.25,75.0,150.0,time,61.0,122.0
hard_200_1p5r,2024-04-12,2024,Validation,42.25,100.0,200.0,time,61.0,122.0
hard_200_2r,2024-04-12,2024,Validation,42.25,100.0,200.0,time,61.0,122.0
skip_if_original_stop_over_200,2024-04-12,2024,Validation,42.25,42.25,84.5,stop,-43.25,-86.5
hard_150_1r,2024-04-17,2024,Validation,75.625,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-04-17,2024,Validation,75.625,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-04-17,2024,Validation,75.625,100.0,200.0,target,149.0,298.0
hard_200_2r,2024-04-17,2024,Validation,75.625,100.0,200.0,time,73.25,146.5
skip_if_original_stop_over_200,2024-04-17,2024,Validation,75.625,75.625,151.25,stop,-76.625,-153.25
hard_150_1r,2024-04-22,2024,Validation,74.625,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-04-22,2024,Validation,74.625,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-04-22,2024,Validation,74.625,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2024-04-22,2024,Validation,74.625,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2024-04-22,2024,Validation,74.625,74.625,149.25,stop,-75.625,-151.25
hard_150_1r,2024-04-23,2024,Validation,78.5,75.0,150.0,time,11.75,23.5
hard_150_2r,2024-04-23,2024,Validation,78.5,75.0,150.0,time,11.75,23.5
hard_200_1p5r,2024-04-23,2024,Validation,78.5,100.0,200.0,time,11.75,23.5
hard_200_2r,2024-04-23,2024,Validation,78.5,100.0,200.0,time,11.75,23.5
skip_if_original_stop_over_200,2024-04-23,2024,Validation,78.5,78.5,157.0,time,11.75,23.5
hard_150_1r,2024-05-07,2024,Validation,27.125,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-05-07,2024,Validation,27.125,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-05-07,2024,Validation,27.125,100.0,200.0,time,-41.0,-82.0
hard_200_2r,2024-05-07,2024,Validation,27.125,100.0,200.0,time,-41.0,-82.0
skip_if_original_stop_over_200,2024-05-07,2024,Validation,27.125,27.125,54.25,stop,-28.125,-56.25
hard_150_1r,2024-05-09,2024,Validation,47.625,75.0,150.0,time,2.75,5.5
hard_150_2r,2024-05-09,2024,Validation,47.625,75.0,150.0,time,2.75,5.5
hard_200_1p5r,2024-05-09,2024,Validation,47.625,100.0,200.0,time,2.75,5.5
hard_200_2r,2024-05-09,2024,Validation,47.625,100.0,200.0,time,2.75,5.5
skip_if_original_stop_over_200,2024-05-09,2024,Validation,47.625,47.625,95.25,time,2.75,5.5
hard_150_1r,2024-05-10,2024,Validation,61.25,75.0,150.0,time,-71.25,-142.5
hard_150_2r,2024-05-10,2024,Validation,61.25,75.0,150.0,time,-71.25,-142.5
hard_200_1p5r,2024-05-10,2024,Validation,61.25,100.0,200.0,time,-71.25,-142.5
hard_200_2r,2024-05-10,2024,Validation,61.25,100.0,200.0,time,-71.25,-142.5
skip_if_original_stop_over_200,2024-05-10,2024,Validation,61.25,61.25,122.5,stop,-62.25,-124.5
hard_150_1r,2024-05-30,2024,Validation,42.625,75.0,150.0,target,74.0,148.0
hard_150_2r,2024-05-30,2024,Validation,42.625,75.0,150.0,time,52.75,105.5
hard_200_1p5r,2024-05-30,2024,Validation,42.625,100.0,200.0,time,52.75,105.5
hard_200_2r,2024-05-30,2024,Validation,42.625,100.0,200.0,time,52.75,105.5
skip_if_original_stop_over_200,2024-05-30,2024,Validation,42.625,42.625,85.25,stop,-43.625,-87.25
hard_150_1r,2024-05-31,2024,Validation,108.25,75.0,150.0,target,74.0,148.0
hard_150_2r,2024-05-31,2024,Validation,108.25,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-05-31,2024,Validation,108.25,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2024-05-31,2024,Validation,108.25,100.0,200.0,stop,-101.0,-202.0
hard_150_1r,2024-06-03,2024,Validation,55.0,75.0,150.0,target,74.0,148.0
hard_150_2r,2024-06-03,2024,Validation,55.0,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2024-06-03,2024,Validation,55.0,100.0,200.0,target,149.0,298.0
hard_200_2r,2024-06-03,2024,Validation,55.0,100.0,200.0,time,3.5,7.0
skip_if_original_stop_over_200,2024-06-03,2024,Validation,55.0,55.0,110.0,target,109.0,218.0
hard_150_1r,2024-06-05,2024,Validation,47.0,75.0,150.0,target,74.0,148.0
hard_150_2r,2024-06-05,2024,Validation,47.0,75.0,150.0,time,134.75,269.5
hard_200_1p5r,2024-06-05,2024,Validation,47.0,100.0,200.0,time,134.75,269.5
hard_200_2r,2024-06-05,2024,Validation,47.0,100.0,200.0,time,134.75,269.5
skip_if_original_stop_over_200,2024-06-05,2024,Validation,47.0,47.0,94.0,target,93.0,186.0
hard_150_1r,2024-06-07,2024,Validation,36.25,75.0,150.0,target,74.0,148.0
hard_150_2r,2024-06-07,2024,Validation,36.25,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-06-07,2024,Validation,36.25,100.0,200.0,time,-41.25,-82.5
hard_200_2r,2024-06-07,2024,Validation,36.25,100.0,200.0,time,-41.25,-82.5
skip_if_original_stop_over_200,2024-06-07,2024,Validation,36.25,36.25,72.5,stop,-37.25,-74.5
hard_150_1r,2024-06-24,2024,Validation,64.375,75.0,150.0,target,74.0,148.0
hard_150_2r,2024-06-24,2024,Validation,64.375,75.0,150.0,time,82.25,164.5
hard_200_1p5r,2024-06-24,2024,Validation,64.375,100.0,200.0,time,82.25,164.5
hard_200_2r,2024-06-24,2024,Validation,64.375,100.0,200.0,time,82.25,164.5
skip_if_original_stop_over_200,2024-06-24,2024,Validation,64.375,64.375,128.75,stop,-65.375,-130.75
hard_150_1r,2024-07-08,2024,Validation,28.375,75.0,150.0,time,6.0,12.0
hard_150_2r,2024-07-08,2024,Validation,28.375,75.0,150.0,time,6.0,12.0
hard_200_1p5r,2024-07-08,2024,Validation,28.375,100.0,200.0,time,6.0,12.0
hard_200_2r,2024-07-08,2024,Validation,28.375,100.0,200.0,time,6.0,12.0
skip_if_original_stop_over_200,2024-07-08,2024,Validation,28.375,28.375,56.75,stop,-29.375,-58.75
hard_150_1r,2024-07-10,2024,Validation,37.5,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-07-10,2024,Validation,37.5,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-07-10,2024,Validation,37.5,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2024-07-10,2024,Validation,37.5,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2024-07-10,2024,Validation,37.5,37.5,75.0,stop,-38.5,-77.0
hard_150_1r,2024-07-18,2024,Validation,64.75,75.0,150.0,target,74.0,148.0
hard_150_2r,2024-07-18,2024,Validation,64.75,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2024-07-18,2024,Validation,64.75,100.0,200.0,target,149.0,298.0
hard_200_2r,2024-07-18,2024,Validation,64.75,100.0,200.0,target,199.0,398.0
skip_if_original_stop_over_200,2024-07-18,2024,Validation,64.75,64.75,129.5,target,128.5,257.0
hard_150_1r,2024-07-19,2024,Validation,88.875,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-07-19,2024,Validation,88.875,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-07-19,2024,Validation,88.875,100.0,200.0,time,81.0,162.0
hard_200_2r,2024-07-19,2024,Validation,88.875,100.0,200.0,time,81.0,162.0
skip_if_original_stop_over_200,2024-07-19,2024,Validation,88.875,88.875,177.75,time,81.0,162.0
hard_150_1r,2024-08-13,2024,Validation,53.125,75.0,150.0,target,74.0,148.0
hard_150_2r,2024-08-13,2024,Validation,53.125,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2024-08-13,2024,Validation,53.125,100.0,200.0,target,149.0,298.0
hard_200_2r,2024-08-13,2024,Validation,53.125,100.0,200.0,time,128.75,257.5
skip_if_original_stop_over_200,2024-08-13,2024,Validation,53.125,53.125,106.25,target,105.25,210.5
hard_150_1r,2024-08-14,2024,Validation,104.75,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-08-14,2024,Validation,104.75,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-08-14,2024,Validation,104.75,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2024-08-14,2024,Validation,104.75,100.0,200.0,stop,-101.0,-202.0
hard_150_1r,2024-08-20,2024,Validation,60.875,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-08-20,2024,Validation,60.875,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-08-20,2024,Validation,60.875,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2024-08-20,2024,Validation,60.875,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2024-08-20,2024,Validation,60.875,60.875,121.75,stop,-61.875,-123.75
hard_150_1r,2024-08-21,2024,Validation,49.125,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-08-21,2024,Validation,49.125,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2024-08-21,2024,Validation,49.125,100.0,200.0,stop,-101.0,-202.0
hard_200_2r,2024-08-21,2024,Validation,49.125,100.0,200.0,stop,-101.0,-202.0
skip_if_original_stop_over_200,2024-08-21,2024,Validation,49.125,49.125,98.25,stop,-50.125,-100.25
hard_150_1r,2024-08-23,2024,Validation,98.875,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2024-08-23,2024,Validation,98.875,75.0,150.0,stop,-76.0,-152.0
