candidate,family,session_date,year,period,signal_ts,entry_ts,exit_ts,side,entry,exit,natural_stop_dollars,stop_dollars,target_dollars,exit_kind,net_dollars,zscore
B4_zmean_nearer_1p5R,B,2023-03-27,2023,Validation,2023-03-27 11:00:00-04:00,2023-03-27 11:01:00-04:00,2023-03-27 11:58:00-04:00,long_spread,5675.5,,,150.0,46.65833333333376,stop,-154.0,-2.0090851514021537
B5_z_fixed_1p5R,B,2023-03-27,2023,Validation,2023-03-27 11:00:00-04:00,2023-03-27 11:01:00-04:00,2023-03-27 11:58:00-04:00,long_spread,5675.5,,,150.0,225.0,stop,-154.0,-2.0090851514021537
B4_zmean_nearer_1p5R,B,2023-03-28,2023,Validation,2023-03-28 10:33:00-04:00,2023-03-28 10:34:00-04:00,2023-03-28 11:09:00-04:00,long_spread,5352.0,,,150.0,50.92500000000018,target,46.92500000000018,-2.3745591484031623
B5_z_fixed_1p5R,B,2023-03-28,2023,Validation,2023-03-28 10:33:00-04:00,2023-03-28 10:34:00-04:00,2023-03-28 15:55:00-04:00,long_spread,5352.0,,,150.0,225.0,session_time,87.25,-2.3745591484031623
B4_zmean_nearer_1p5R,B,2023-03-29,2023,Validation,2023-03-29 10:30:00-04:00,2023-03-29 10:31:00-04:00,2023-03-29 11:27:00-04:00,long_spread,5581.5,,,150.0,26.533333333333758,target,22.533333333333758,-2.233124969988585
B5_z_fixed_1p5R,B,2023-03-29,2023,Validation,2023-03-29 10:30:00-04:00,2023-03-29 10:31:00-04:00,2023-03-29 15:55:00-04:00,long_spread,5581.5,,,150.0,225.0,session_time,57.75,-2.233124969988585
B4_zmean_nearer_1p5R,B,2023-03-30,2023,Validation,2023-03-30 10:30:00-04:00,2023-03-30 10:31:00-04:00,2023-03-30 13:42:00-04:00,short_spread,5778.75,,,150.0,60.64583333333303,target,56.64583333333303,2.1578716790982773
B5_z_fixed_1p5R,B,2023-03-30,2023,Validation,2023-03-30 10:30:00-04:00,2023-03-30 10:31:00-04:00,2023-03-30 15:55:00-04:00,short_spread,5778.75,,,150.0,225.0,session_time,9.5,2.1578716790982773
B4_zmean_nearer_1p5R,B,2023-03-31,2023,Validation,2023-03-31 10:34:00-04:00,2023-03-31 10:35:00-04:00,2023-03-31 15:55:00-04:00,short_spread,5832.5,,,150.0,45.52916666666624,session_time,-85.25,2.15377643414013
B5_z_fixed_1p5R,B,2023-03-31,2023,Validation,2023-03-31 10:34:00-04:00,2023-03-31 10:35:00-04:00,2023-03-31 15:55:00-04:00,short_spread,5832.5,,,150.0,225.0,session_time,-85.25,2.15377643414013
B4_zmean_nearer_1p5R,B,2023-04-03,2023,Validation,2023-04-03 10:51:00-04:00,2023-04-03 10:52:00-04:00,2023-04-03 15:11:00-04:00,long_spread,5688.25,,,150.0,43.13749999999982,target,39.13749999999982,-2.8234301838183256
B5_z_fixed_1p5R,B,2023-04-03,2023,Validation,2023-04-03 10:51:00-04:00,2023-04-03 10:52:00-04:00,2023-04-03 15:55:00-04:00,long_spread,5688.25,,,150.0,225.0,session_time,80.25,-2.8234301838183256
B4_zmean_nearer_1p5R,B,2023-04-04,2023,Validation,2023-04-04 11:52:00-04:00,2023-04-04 11:53:00-04:00,2023-04-04 12:04:00-04:00,short_spread,5840.0,,,150.0,25.191666666666606,target,21.191666666666606,2.202783022204014
B5_z_fixed_1p5R,B,2023-04-04,2023,Validation,2023-04-04 11:52:00-04:00,2023-04-04 11:53:00-04:00,2023-04-04 15:55:00-04:00,short_spread,5840.0,,,150.0,225.0,session_time,52.25,2.202783022204014
B4_zmean_nearer_1p5R,B,2023-04-05,2023,Validation,2023-04-05 10:33:00-04:00,2023-04-05 10:34:00-04:00,2023-04-05 15:55:00-04:00,long_spread,5590.0,,,150.0,65.91250000000036,session_time,-10.75,-2.118647742639659
B5_z_fixed_1p5R,B,2023-04-05,2023,Validation,2023-04-05 10:33:00-04:00,2023-04-05 10:34:00-04:00,2023-04-05 15:55:00-04:00,long_spread,5590.0,,,150.0,225.0,session_time,-10.75,-2.118647742639659
B4_zmean_nearer_1p5R,B,2023-04-06,2023,Validation,2023-04-06 11:02:00-04:00,2023-04-06 11:03:00-04:00,2023-04-06 13:53:00-04:00,short_spread,5551.5,,,150.0,29.045833333333576,stop,-154.0,2.213000047418273
B5_z_fixed_1p5R,B,2023-04-06,2023,Validation,2023-04-06 11:02:00-04:00,2023-04-06 11:03:00-04:00,2023-04-06 13:53:00-04:00,short_spread,5551.5,,,150.0,225.0,stop,-154.0,2.213000047418273
B4_zmean_nearer_1p5R,B,2023-04-10,2023,Validation,2023-04-10 10:44:00-04:00,2023-04-10 10:45:00-04:00,2023-04-10 14:59:00-04:00,short_spread,5513.75,,,150.0,45.03333333333376,stop,-154.0,2.2072835325794347
B5_z_fixed_1p5R,B,2023-04-10,2023,Validation,2023-04-10 10:44:00-04:00,2023-04-10 10:45:00-04:00,2023-04-10 14:59:00-04:00,short_spread,5513.75,,,150.0,225.0,stop,-154.0,2.2072835325794347
B4_zmean_nearer_1p5R,B,2023-04-11,2023,Validation,2023-04-11 11:01:00-04:00,2023-04-11 11:02:00-04:00,2023-04-11 11:17:00-04:00,long_spread,5450.25,,,150.0,46.89583333333303,target,42.89583333333303,-2.3184096627530804
B5_z_fixed_1p5R,B,2023-04-11,2023,Validation,2023-04-11 11:01:00-04:00,2023-04-11 11:02:00-04:00,2023-04-11 15:55:00-04:00,long_spread,5450.25,,,150.0,225.0,session_time,-1.75,-2.3184096627530804
B4_zmean_nearer_1p5R,B,2023-04-12,2023,Validation,2023-04-12 10:55:00-04:00,2023-04-12 10:56:00-04:00,2023-04-12 11:46:00-04:00,long_spread,5368.75,,,150.0,56.73750000000018,target,52.73750000000018,-2.690565787847312
B5_z_fixed_1p5R,B,2023-04-12,2023,Validation,2023-04-12 10:55:00-04:00,2023-04-12 10:56:00-04:00,2023-04-12 15:55:00-04:00,long_spread,5368.75,,,150.0,225.0,session_time,-62.5,-2.690565787847312
B4_zmean_nearer_1p5R,B,2023-04-13,2023,Validation,2023-04-13 11:05:00-04:00,2023-04-13 11:06:00-04:00,2023-04-13 11:07:00-04:00,short_spread,5542.25,,,150.0,15.22916666666697,target,11.22916666666697,2.3377599930833566
B5_z_fixed_1p5R,B,2023-04-13,2023,Validation,2023-04-13 11:05:00-04:00,2023-04-13 11:06:00-04:00,2023-04-13 15:55:00-04:00,short_spread,5542.25,,,150.0,225.0,session_time,-16.0,2.3377599930833566
B4_zmean_nearer_1p5R,B,2023-04-14,2023,Validation,2023-04-14 11:13:00-04:00,2023-04-14 11:14:00-04:00,2023-04-14 11:32:00-04:00,short_spread,5525.5,,,150.0,40.766666666666424,target,36.766666666666424,2.1377579602390813
B5_z_fixed_1p5R,B,2023-04-14,2023,Validation,2023-04-14 11:13:00-04:00,2023-04-14 11:14:00-04:00,2023-04-14 15:55:00-04:00,short_spread,5525.5,,,150.0,225.0,session_time,-4.25,2.1377579602390813
B4_zmean_nearer_1p5R,B,2023-04-17,2023,Validation,2023-04-17 10:38:00-04:00,2023-04-17 10:39:00-04:00,2023-04-17 15:44:00-04:00,long_spread,5460.25,,,150.0,43.170833333333576,target,39.170833333333576,-2.264529250122827
B5_z_fixed_1p5R,B,2023-04-17,2023,Validation,2023-04-17 10:38:00-04:00,2023-04-17 10:39:00-04:00,2023-04-17 15:55:00-04:00,long_spread,5460.25,,,150.0,225.0,session_time,33.25,-2.264529250122827
B4_zmean_nearer_1p5R,B,2023-04-18,2023,Validation,2023-04-18 10:30:00-04:00,2023-04-18 10:31:00-04:00,2023-04-18 15:55:00-04:00,long_spread,5485.0,,,150.0,80.85833333333358,session_time,-9.75,-2.1246861065640505
B5_z_fixed_1p5R,B,2023-04-18,2023,Validation,2023-04-18 10:30:00-04:00,2023-04-18 10:31:00-04:00,2023-04-18 15:55:00-04:00,long_spread,5485.0,,,150.0,225.0,session_time,-9.75,-2.1246861065640505
B4_zmean_nearer_1p5R,B,2023-04-19,2023,Validation,2023-04-19 11:01:00-04:00,2023-04-19 11:02:00-04:00,2023-04-19 15:55:00-04:00,short_spread,5450.5,,,150.0,36.02083333333303,session_time,-34.5,2.4752755214290305
B5_z_fixed_1p5R,B,2023-04-19,2023,Validation,2023-04-19 11:01:00-04:00,2023-04-19 11:02:00-04:00,2023-04-19 15:55:00-04:00,short_spread,5450.5,,,150.0,225.0,session_time,-34.5,2.4752755214290305
B4_zmean_nearer_1p5R,B,2023-04-20,2023,Validation,2023-04-20 11:02:00-04:00,2023-04-20 11:03:00-04:00,2023-04-20 11:40:00-04:00,long_spread,5437.5,,,150.0,43.370833333333394,target,39.370833333333394,-2.2050954795030524
B5_z_fixed_1p5R,B,2023-04-20,2023,Validation,2023-04-20 11:02:00-04:00,2023-04-20 11:03:00-04:00,2023-04-20 15:55:00-04:00,long_spread,5437.5,,,150.0,225.0,session_time,-53.0,-2.2050954795030524
B4_zmean_nearer_1p5R,B,2023-04-21,2023,Validation,2023-04-21 11:02:00-04:00,2023-04-21 11:03:00-04:00,2023-04-21 15:55:00-04:00,short_spread,5395.0,,,150.0,56.67916666666679,session_time,3.25,2.006086130667681
B5_z_fixed_1p5R,B,2023-04-21,2023,Validation,2023-04-21 11:02:00-04:00,2023-04-21 11:03:00-04:00,2023-04-21 15:55:00-04:00,short_spread,5395.0,,,150.0,225.0,session_time,3.25,2.006086130667681
B4_zmean_nearer_1p5R,B,2023-04-24,2023,Validation,2023-04-24 10:36:00-04:00,2023-04-24 10:37:00-04:00,2023-04-24 15:55:00-04:00,long_spread,5308.25,,,150.0,81.1291666666666,session_time,-9.25,-2.197350570731282
B5_z_fixed_1p5R,B,2023-04-24,2023,Validation,2023-04-24 10:36:00-04:00,2023-04-24 10:37:00-04:00,2023-04-24 15:55:00-04:00,long_spread,5308.25,,,150.0,225.0,session_time,-9.25,-2.197350570731282
B4_zmean_nearer_1p5R,B,2023-04-25,2023,Validation,2023-04-25 11:06:00-04:00,2023-04-25 11:07:00-04:00,2023-04-25 11:08:00-04:00,long_spread,5242.0,,,150.0,13.0625,target,9.0625,-2.359074083573971
B5_z_fixed_1p5R,B,2023-04-25,2023,Validation,2023-04-25 11:06:00-04:00,2023-04-25 11:07:00-04:00,2023-04-25 15:55:00-04:00,long_spread,5242.0,,,150.0,225.0,session_time,-79.0,-2.359074083573971
B4_zmean_nearer_1p5R,B,2023-04-26,2023,Validation,2023-04-26 11:15:00-04:00,2023-04-26 11:16:00-04:00,2023-04-26 12:50:00-04:00,short_spread,5440.25,,,150.0,28.274999999999636,target,24.274999999999636,2.1305640268617925
B5_z_fixed_1p5R,B,2023-04-26,2023,Validation,2023-04-26 11:15:00-04:00,2023-04-26 11:16:00-04:00,2023-04-26 15:55:00-04:00,short_spread,5440.25,,,150.0,225.0,session_time,29.5,2.1305640268617925
B4_zmean_nearer_1p5R,B,2023-04-27,2023,Validation,2023-04-27 10:34:00-04:00,2023-04-27 10:35:00-04:00,2023-04-27 15:55:00-04:00,short_spread,5631.75,,,150.0,62.47083333333376,session_time,-70.0,2.395230947535538
B5_z_fixed_1p5R,B,2023-04-27,2023,Validation,2023-04-27 10:34:00-04:00,2023-04-27 10:35:00-04:00,2023-04-27 15:55:00-04:00,short_spread,5631.75,,,150.0,225.0,session_time,-70.0,2.395230947535538
B4_zmean_nearer_1p5R,B,2023-04-28,2023,Validation,2023-04-28 10:56:00-04:00,2023-04-28 10:57:00-04:00,2023-04-28 13:09:00-04:00,long_spread,5604.25,,,150.0,53.504166666666606,target,49.504166666666606,-2.6359416938035496
B5_z_fixed_1p5R,B,2023-04-28,2023,Validation,2023-04-28 10:56:00-04:00,2023-04-28 10:57:00-04:00,2023-04-28 15:55:00-04:00,long_spread,5604.25,,,150.0,225.0,session_time,83.25,-2.6359416938035496
B4_zmean_nearer_1p5R,B,2023-05-01,2023,Validation,2023-05-01 10:31:00-04:00,2023-05-01 10:32:00-04:00,2023-05-01 10:33:00-04:00,long_spread,5631.25,,,150.0,13.199999999999818,target,9.199999999999818,-2.072653634348159
B5_z_fixed_1p5R,B,2023-05-01,2023,Validation,2023-05-01 10:31:00-04:00,2023-05-01 10:32:00-04:00,2023-05-01 15:55:00-04:00,long_spread,5631.25,,,150.0,225.0,session_time,40.5,-2.072653634348159
B4_zmean_nearer_1p5R,B,2023-05-02,2023,Validation,2023-05-02 10:58:00-04:00,2023-05-02 10:59:00-04:00,2023-05-02 11:02:00-04:00,long_spread,5692.5,,,150.0,29.10416666666697,target,25.10416666666697,-2.0588946333826037
B5_z_fixed_1p5R,B,2023-05-02,2023,Validation,2023-05-02 10:58:00-04:00,2023-05-02 10:59:00-04:00,2023-05-02 15:55:00-04:00,long_spread,5692.5,,,150.0,225.0,session_time,-5.5,-2.0588946333826037
B4_zmean_nearer_1p5R,B,2023-05-03,2023,Validation,2023-05-03 10:41:00-04:00,2023-05-03 10:42:00-04:00,2023-05-03 10:46:00-04:00,short_spread,5727.5,,,150.0,26.33333333333303,target,22.33333333333303,2.0895552741842294
B5_z_fixed_1p5R,B,2023-05-03,2023,Validation,2023-05-03 10:41:00-04:00,2023-05-03 10:42:00-04:00,2023-05-03 15:55:00-04:00,short_spread,5727.5,,,150.0,225.0,session_time,44.75,2.0895552741842294
B4_zmean_nearer_1p5R,B,2023-05-04,2023,Validation,2023-05-04 10:36:00-04:00,2023-05-04 10:37:00-04:00,2023-05-04 10:38:00-04:00,short_spread,5708.75,,,150.0,15.820833333333212,target,11.820833333333212,2.1842108851788486
B5_z_fixed_1p5R,B,2023-05-04,2023,Validation,2023-05-04 10:36:00-04:00,2023-05-04 10:37:00-04:00,2023-05-04 15:55:00-04:00,short_spread,5708.75,,,150.0,225.0,session_time,-15.5,2.1842108851788486
B4_zmean_nearer_1p5R,B,2023-05-05,2023,Validation,2023-05-05 11:32:00-04:00,2023-05-05 11:33:00-04:00,2023-05-05 11:35:00-04:00,short_spread,5851.25,,,150.0,13.870833333333394,target,9.870833333333394,2.1132994755048964
B5_z_fixed_1p5R,B,2023-05-05,2023,Validation,2023-05-05 11:32:00-04:00,2023-05-05 11:33:00-04:00,2023-05-05 15:55:00-04:00,short_spread,5851.25,,,150.0,225.0,session_time,-50.0,2.1132994755048964
B4_zmean_nearer_1p5R,B,2023-05-08,2023,Validation,2023-05-08 11:10:00-04:00,2023-05-08 11:11:00-04:00,2023-05-08 15:55:00-04:00,short_spread,5848.0,,,150.0,19.691666666666606,session_time,-96.75,2.0278476672695174
B5_z_fixed_1p5R,B,2023-05-08,2023,Validation,2023-05-08 11:10:00-04:00,2023-05-08 11:11:00-04:00,2023-05-08 15:55:00-04:00,short_spread,5848.0,,,150.0,225.0,session_time,-96.75,2.0278476672695174
B4_zmean_nearer_1p5R,B,2023-05-09,2023,Validation,2023-05-09 11:08:00-04:00,2023-05-09 11:09:00-04:00,2023-05-09 13:02:00-04:00,long_spread,5870.5,,,150.0,22.537500000000364,target,18.537500000000364,-2.253520414978707
B5_z_fixed_1p5R,B,2023-05-09,2023,Validation,2023-05-09 11:08:00-04:00,2023-05-09 11:09:00-04:00,2023-05-09 15:55:00-04:00,long_spread,5870.5,,,150.0,225.0,session_time,-19.5,-2.253520414978707
B4_zmean_nearer_1p5R,B,2023-05-10,2023,Validation,2023-05-10 10:54:00-04:00,2023-05-10 10:55:00-04:00,2023-05-10 11:32:00-04:00,long_spread,5961.5,,,150.0,83.1833333333334,target,79.1833333333334,-2.3080889471322386
B5_z_fixed_1p5R,B,2023-05-10,2023,Validation,2023-05-10 10:54:00-04:00,2023-05-10 10:55:00-04:00,2023-05-10 15:55:00-04:00,long_spread,5961.5,,,150.0,225.0,session_time,92.25,-2.3080889471322386
B4_zmean_nearer_1p5R,B,2023-05-11,2023,Validation,2023-05-11 10:41:00-04:00,2023-05-11 10:42:00-04:00,2023-05-11 10:47:00-04:00,long_spread,6114.75,,,150.0,33.620833333333394,target,29.620833333333394,-2.129405069671582
B5_z_fixed_1p5R,B,2023-05-11,2023,Validation,2023-05-11 10:41:00-04:00,2023-05-11 10:42:00-04:00,2023-05-11 15:55:00-04:00,long_spread,6114.75,,,150.0,225.0,session_time,56.0,-2.129405069671582
B4_zmean_nearer_1p5R,B,2023-05-12,2023,Validation,2023-05-12 11:04:00-04:00,2023-05-12 11:05:00-04:00,2023-05-12 11:12:00-04:00,short_spread,6144.5,,,150.0,27.658333333333758,target,23.658333333333758,2.0980318322413902
B5_z_fixed_1p5R,B,2023-05-12,2023,Validation,2023-05-12 11:04:00-04:00,2023-05-12 11:05:00-04:00,2023-05-12 15:55:00-04:00,short_spread,6144.5,,,150.0,225.0,session_time,25.25,2.0980318322413902
B4_zmean_nearer_1p5R,B,2023-05-15,2023,Validation,2023-05-15 11:12:00-04:00,2023-05-15 11:13:00-04:00,2023-05-15 15:55:00-04:00,short_spread,6129.25,,,150.0,28.02083333333303,session_time,-61.25,2.7573267149468745
B5_z_fixed_1p5R,B,2023-05-15,2023,Validation,2023-05-15 11:12:00-04:00,2023-05-15 11:13:00-04:00,2023-05-15 15:55:00-04:00,short_spread,6129.25,,,150.0,225.0,session_time,-61.25,2.7573267149468745
B4_zmean_nearer_1p5R,B,2023-05-16,2023,Validation,2023-05-16 10:47:00-04:00,2023-05-16 10:48:00-04:00,2023-05-16 15:55:00-04:00,short_spread,6333.75,,,150.0,35.42500000000018,session_time,-22.25,2.028294183108724
B5_z_fixed_1p5R,B,2023-05-16,2023,Validation,2023-05-16 10:47:00-04:00,2023-05-16 10:48:00-04:00,2023-05-16 15:55:00-04:00,short_spread,6333.75,,,150.0,225.0,session_time,-22.25,2.028294183108724
B4_zmean_nearer_1p5R,B,2023-05-17,2023,Validation,2023-05-17 10:48:00-04:00,2023-05-17 10:49:00-04:00,2023-05-17 11:17:00-04:00,short_spread,6375.25,,,150.0,27.324999999999818,target,23.324999999999818,2.081183234451276
B5_z_fixed_1p5R,B,2023-05-17,2023,Validation,2023-05-17 10:48:00-04:00,2023-05-17 10:49:00-04:00,2023-05-17 15:55:00-04:00,short_spread,6375.25,,,150.0,225.0,session_time,-68.75,2.081183234451276
B4_zmean_nearer_1p5R,B,2023-05-18,2023,Validation,2023-05-18 10:31:00-04:00,2023-05-18 10:32:00-04:00,2023-05-18 15:55:00-04:00,short_spread,6618.75,,,150.0,47.0,session_time,-95.0,2.171266253084785
B5_z_fixed_1p5R,B,2023-05-18,2023,Validation,2023-05-18 10:31:00-04:00,2023-05-18 10:32:00-04:00,2023-05-18 15:55:00-04:00,short_spread,6618.75,,,150.0,225.0,session_time,-95.0,2.171266253084785
B4_zmean_nearer_1p5R,B,2023-05-19,2023,Validation,2023-05-19 11:21:00-04:00,2023-05-19 11:22:00-04:00,2023-05-19 11:27:00-04:00,short_spread,6712.5,,,150.0,41.45833333333303,target,37.45833333333303,2.144354973270642
B5_z_fixed_1p5R,B,2023-05-19,2023,Validation,2023-05-19 11:21:00-04:00,2023-05-19 11:22:00-04:00,2023-05-19 15:55:00-04:00,short_spread,6712.5,,,150.0,225.0,session_time,20.75,2.144354973270642
B4_zmean_nearer_1p5R,B,2023-05-22,2023,Validation,2023-05-22 11:24:00-04:00,2023-05-22 11:25:00-04:00,2023-05-22 11:26:00-04:00,short_spread,6787.75,,,150.0,12.995833333333394,target,8.995833333333394,2.334098136453626
B5_z_fixed_1p5R,B,2023-05-22,2023,Validation,2023-05-22 11:24:00-04:00,2023-05-22 11:25:00-04:00,2023-05-22 15:55:00-04:00,short_spread,6787.75,,,150.0,225.0,session_time,17.25,2.334098136453626
B4_zmean_nearer_1p5R,B,2023-05-23,2023,Validation,2023-05-23 10:30:00-04:00,2023-05-23 10:31:00-04:00,2023-05-23 10:41:00-04:00,long_spread,6722.5,,,150.0,34.23750000000018,target,30.237500000000182,-3.1571497491181555
B5_z_fixed_1p5R,B,2023-05-23,2023,Validation,2023-05-23 10:30:00-04:00,2023-05-23 10:31:00-04:00,2023-05-23 15:55:00-04:00,long_spread,6722.5,,,150.0,225.0,session_time,-56.0,-3.1571497491181555
B4_zmean_nearer_1p5R,B,2023-05-24,2023,Validation,2023-05-24 10:30:00-04:00,2023-05-24 10:31:00-04:00,2023-05-24 11:43:00-04:00,long_spread,6572.25,,,150.0,50.97083333333376,target,46.97083333333376,-2.0997027343266246
B5_z_fixed_1p5R,B,2023-05-24,2023,Validation,2023-05-24 10:30:00-04:00,2023-05-24 10:31:00-04:00,2023-05-24 15:55:00-04:00,long_spread,6572.25,,,150.0,225.0,session_time,93.5,-2.0997027343266246
B4_zmean_nearer_1p5R,B,2023-05-25,2023,Validation,2023-05-25 10:39:00-04:00,2023-05-25 10:40:00-04:00,2023-05-25 15:55:00-04:00,short_spread,7083.0,,,150.0,41.34166666666624,session_time,-75.0,2.343792347771686
B5_z_fixed_1p5R,B,2023-05-25,2023,Validation,2023-05-25 10:39:00-04:00,2023-05-25 10:40:00-04:00,2023-05-25 15:55:00-04:00,short_spread,7083.0,,,150.0,225.0,session_time,-75.0,2.343792347771686
B4_zmean_nearer_1p5R,B,2023-05-26,2023,Validation,2023-05-26 10:42:00-04:00,2023-05-26 10:43:00-04:00,2023-05-26 12:48:00-04:00,short_spread,7445.25,,,150.0,105.35416666666697,stop,-154.0,2.027950538823366
B5_z_fixed_1p5R,B,2023-05-26,2023,Validation,2023-05-26 10:42:00-04:00,2023-05-26 10:43:00-04:00,2023-05-26 12:48:00-04:00,short_spread,7445.25,,,150.0,225.0,stop,-154.0,2.027950538823366
B4_zmean_nearer_1p5R,B,2023-05-29,2023,Validation,2023-05-29 11:18:00-04:00,2023-05-29 11:19:00-04:00,2023-05-29 12:29:00-04:00,long_spread,7633.0,,,150.0,10.058333333333394,target,6.058333333333394,-2.0480851473812334
B5_z_fixed_1p5R,B,2023-05-29,2023,Validation,2023-05-29 11:18:00-04:00,2023-05-29 11:19:00-04:00,2023-05-29 12:59:00-04:00,long_spread,7633.0,,,150.0,225.0,session_time,48.75,-2.0480851473812334
B4_zmean_nearer_1p5R,B,2023-05-30,2023,Validation,2023-05-30 10:52:00-04:00,2023-05-30 10:53:00-04:00,2023-05-30 12:17:00-04:00,short_spread,7814.75,,,150.0,50.566666666666606,target,46.566666666666606,2.576913366090013
B5_z_fixed_1p5R,B,2023-05-30,2023,Validation,2023-05-30 10:52:00-04:00,2023-05-30 10:53:00-04:00,2023-05-30 15:55:00-04:00,short_spread,7814.75,,,150.0,225.0,session_time,105.0,2.576913366090013
B4_zmean_nearer_1p5R,B,2023-05-31,2023,Validation,2023-05-31 11:18:00-04:00,2023-05-31 11:19:00-04:00,2023-05-31 11:53:00-04:00,long_spread,7662.0,,,150.0,42.94999999999982,target,38.94999999999982,-2.0327018999834245
B5_z_fixed_1p5R,B,2023-05-31,2023,Validation,2023-05-31 11:18:00-04:00,2023-05-31 11:19:00-04:00,2023-05-31 15:55:00-04:00,long_spread,7662.0,,,150.0,225.0,session_time,-12.5,-2.0327018999834245
B4_zmean_nearer_1p5R,B,2023-06-01,2023,Validation,2023-06-01 12:00:00-04:00,2023-06-01 12:01:00-04:00,2023-06-01 15:55:00-04:00,short_spread,7755.25,,,150.0,39.38749999999982,session_time,-54.75,3.28835624593806
B5_z_fixed_1p5R,B,2023-06-01,2023,Validation,2023-06-01 12:00:00-04:00,2023-06-01 12:01:00-04:00,2023-06-01 15:55:00-04:00,short_spread,7755.25,,,150.0,225.0,session_time,-54.75,3.28835624593806
B4_zmean_nearer_1p5R,B,2023-06-02,2023,Validation,2023-06-02 10:47:00-04:00,2023-06-02 10:48:00-04:00,2023-06-02 11:14:00-04:00,short_spread,7767.25,,,150.0,40.44999999999982,target,36.44999999999982,2.4062031433554254
B5_z_fixed_1p5R,B,2023-06-02,2023,Validation,2023-06-02 10:47:00-04:00,2023-06-02 10:48:00-04:00,2023-06-02 15:55:00-04:00,short_spread,7767.25,,,150.0,225.0,session_time,58.5,2.4062031433554254
B4_zmean_nearer_1p5R,B,2023-06-05,2023,Validation,2023-06-05 10:45:00-04:00,2023-06-05 10:46:00-04:00,2023-06-05 13:54:00-04:00,short_spread,7819.25,,,150.0,51.587499999999636,target,47.587499999999636,2.1896302444471853
B5_z_fixed_1p5R,B,2023-06-05,2023,Validation,2023-06-05 10:45:00-04:00,2023-06-05 10:46:00-04:00,2023-06-05 15:55:00-04:00,short_spread,7819.25,,,150.0,225.0,session_time,40.75,2.1896302444471853
B4_zmean_nearer_1p5R,B,2023-06-06,2023,Validation,2023-06-06 10:51:00-04:00,2023-06-06 10:52:00-04:00,2023-06-06 10:55:00-04:00,short_spread,7744.75,,,150.0,28.483333333333576,target,24.483333333333576,2.156143862402032
B5_z_fixed_1p5R,B,2023-06-06,2023,Validation,2023-06-06 10:51:00-04:00,2023-06-06 10:52:00-04:00,2023-06-06 15:55:00-04:00,short_spread,7744.75,,,150.0,225.0,session_time,15.0,2.156143862402032
B4_zmean_nearer_1p5R,B,2023-06-07,2023,Validation,2023-06-07 10:35:00-04:00,2023-06-07 10:36:00-04:00,2023-06-07 12:17:00-04:00,long_spread,7591.5,,,150.0,145.60416666666697,stop,-154.0,-2.1580188975058374
B5_z_fixed_1p5R,B,2023-06-07,2023,Validation,2023-06-07 10:35:00-04:00,2023-06-07 10:36:00-04:00,2023-06-07 12:17:00-04:00,long_spread,7591.5,,,150.0,225.0,stop,-154.0,-2.1580188975058374
B4_zmean_nearer_1p5R,B,2023-06-08,2023,Validation,2023-06-08 10:42:00-04:00,2023-06-08 10:43:00-04:00,2023-06-08 15:55:00-04:00,short_spread,7463.25,,,150.0,51.52916666666624,session_time,-47.25,2.6938191444095025
B5_z_fixed_1p5R,B,2023-06-08,2023,Validation,2023-06-08 10:42:00-04:00,2023-06-08 10:43:00-04:00,2023-06-08 15:55:00-04:00,short_spread,7463.25,,,150.0,225.0,session_time,-47.25,2.6938191444095025
